"675681, BRONTE HEALTH AND REHAB CENTER, 900 S STATE ST, BRONTE TX, 76933"
"675806, THE LAURENWOOD NURSING AND REHABILITATION, 330 W CAMP WISDOM RD, DUNCANVILLE TX, 75116"
"675792, MANSFIELD NURSING AND REHABILITATION LP, 1402 E BROAD ST, MANSFIELD TX, 76063"
"675800, LA VIDA SERENA NURSING AND REHABILITATION, 711 KINGS WAY, DEL RIO TX, 78840"
"675822, SENIOR CARE BELTLINE, 106 N BELTLINE RD, GARLAND TX, 75040"
"675779, MARINE CREEK NURSING AND REHABILITATION LP, 3600 ANGLE AVE, FORT WORTH TX, 76106"
"675777, PARKWAY PLACE, 1321 PARK BAYOU DR, HOUSTON TX, 77077"
"675814, KILGORE HEALTH & REHABILITATION, 2700 S HENDERSON BLVD, KILGORE TX, 75662"
"675797, SENIOR CARE OF WESTON INN, 2505 S 37TH ST, TEMPLE TX, 76504"
"675788, OAK MANOR NURSING AND REHABILITATION LP, 2901 STERLING HART DR, COMMERCE TX, 75428"
"675767, REGENCY HOUSE, 3745 SUMMER CREST DR, SAN ANGELO TX, 76901"
"675810, LANCASTER NURSING & REHABILITATION CENTER, 1515 N ELM ST, LANCASTER TX, 75134"
"675801, GILMER NURSING AND REHABILITATION LP, 703 TITUS STREET, GILMER TX, 75644"
"675789, WOODRIDGE NURSING & REHABILITATION, 8810 LONG POINT DR, HOUSTON TX, 77055"
"675756, WILLIAMSBURG VILLAGE HEALTHCARE CAMPUS, 941 SCOTLAND DR, DESOTO TX, 75115"
"675812, WHISPERING PINES NURSING AND REHAB, 910 S BEECH ST, WINNSBORO TX, 75494"
"675777, PARKWAY PLACE, 1321 PARK BAYOU DR, HOUSTON TX, 77077"
"675822, SENIOR CARE BELTLINE, 106 N BELTLINE RD, GARLAND TX, 75040"
"675782, VALLEY VIEW CARE CENTER, 101 LIBERTY LN, ANSON TX, 79501"
"675802, KEMP CARE CENTER, 1351 SOUTH ELM STREET, KEMP TX, 75143"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675765, WALNUT PLACE, 5515 GLEN LAKES DR, DALLAS TX, 75231"
"675820, THE LENNWOOD NURSING AND REHABILITATION, 8017 W VIRGINIA DR, DALLAS TX, 75237"
"675773, HOLMGREEN CENTER, 317 N CARANCAHUA, CORPUS CHRISTI TX, 78401"
"675755, WINDSOR PLACE, 507 E W M WATSON BLVD, DAINGERFIELD TX, 75638"
"675819, PARK MANOR OF SOUTH BELT, 11902 RESOURCE PKWY, HOUSTON TX, 77089"
"675777, PARKWAY PLACE, 1321 PARK BAYOU DR, HOUSTON TX, 77077"
"675779, MARINE CREEK NURSING AND REHABILITATION LP, 3600 ANGLE AVE, FORT WORTH TX, 76106"
"675811, VICTORIA GARDENS OF FRISCO, 10700 ROLATER DR, FRISCO TX, 75035"
"675777, PARKWAY PLACE, 1321 PARK BAYOU DR, HOUSTON TX, 77077"
"675777, PARKWAY PLACE, 1321 PARK BAYOU DR, HOUSTON TX, 77077"
"675767, REGENCY HOUSE, 3745 SUMMER CREST DR, SAN ANGELO TX, 76901"
"675777, PARKWAY PLACE, 1321 PARK BAYOU DR, HOUSTON TX, 77077"
"675815, KINGSVILLE NURSING AND REHABILITATION CENTER, 3130 S BRAHMA BLVD, KINGSVILLE TX, 78363"
"675801, GILMER NURSING AND REHABILITATION LP, 703 TITUS STREET, GILMER TX, 75644"
"675810, LANCASTER NURSING & REHABILITATION CENTER, 1515 N ELM ST, LANCASTER TX, 75134"
"675823, NORMANDY TERRACE NURSING & REHABILITATION CENTER, 841 RICE RD, SAN ANTONIO TX, 78220"
"675767, REGENCY HOUSE, 3745 SUMMER CREST DR, SAN ANGELO TX, 76901"
"675809, WESTRIDGE NURSING AND REHABILITATION LP, 1241 WESTRIDGE AVE, LANCASTER TX, 75146"
"675817, FT WORTH SOUTHWEST NURSING CENTER, 5300 ALTA MESA BLVD, FORT WORTH TX, 76133"
"675777, PARKWAY PLACE, 1321 PARK BAYOU DR, HOUSTON TX, 77077"
"675797, SENIOR CARE OF WESTON INN, 2505 S 37TH ST, TEMPLE TX, 76504"
"675821, MADISONVILLE CARE CENTER, 411 E COLLARD, MADISONVILLE TX, 77864"
"675773, HOLMGREEN CENTER, 317 N CARANCAHUA, CORPUS CHRISTI TX, 78401"
"675823, NORMANDY TERRACE NURSING & REHABILITATION CENTER, 841 RICE RD, SAN ANTONIO TX, 78220"
"675766, THE COURTYARD REHABILITATION AND HEALTHCARE CENTER, 3401 E AIRLINE DR, VICTORIA TX, 77901"
"675821, MADISONVILLE CARE CENTER, 411 E COLLARD, MADISONVILLE TX, 77864"
"675806, THE LAURENWOOD NURSING AND REHABILITATION, 330 W CAMP WISDOM RD, DUNCANVILLE TX, 75116"
"675777, PARKWAY PLACE, 1321 PARK BAYOU DR, HOUSTON TX, 77077"
"675823, NORMANDY TERRACE NURSING & REHABILITATION CENTER, 841 RICE RD, SAN ANTONIO TX, 78220"
"675797, SENIOR CARE OF WESTON INN, 2505 S 37TH ST, TEMPLE TX, 76504"
"675821, MADISONVILLE CARE CENTER, 411 E COLLARD, MADISONVILLE TX, 77864"
"675812, WHISPERING PINES NURSING AND REHAB, 910 S BEECH ST, WINNSBORO TX, 75494"
"675757, SIGNATURE POINTE ON THE LAKE HEALTHCARE COMMUNITY, 14655 PRESTON RD, DALLAS TX, 75254"
"675785, EDINBURG NURSING AND REHABILITATION CENTER, 5215 S SUGAR RD, EDINBURG TX, 78539"
"675822, SENIOR CARE BELTLINE, 106 N BELTLINE RD, GARLAND TX, 75040"
"675788, OAK MANOR NURSING AND REHABILITATION LP, 2901 STERLING HART DR, COMMERCE TX, 75428"
"675779, MARINE CREEK NURSING AND REHABILITATION LP, 3600 ANGLE AVE, FORT WORTH TX, 76106"
"675773, HOLMGREEN CENTER, 317 N CARANCAHUA, CORPUS CHRISTI TX, 78401"
"675764, SPRING BRANCH TRANSITIONAL CARE CENTER, 1615 HILLENDAHL RD, HOUSTON TX, 77055"
"675788, OAK MANOR NURSING AND REHABILITATION LP, 2901 STERLING HART DR, COMMERCE TX, 75428"
"675774, LEGEND HEALTHCARE AND REHABILITATION - GREENVILLE, 2300 JACK FINNEY BLVD, GREENVILLE TX, 75402"
"675757, SIGNATURE POINTE ON THE LAKE HEALTHCARE COMMUNITY, 14655 PRESTON RD, DALLAS TX, 75254"
"675793, BROOKHOLLOW HEIGHTS TRANSITIONAL CARE CENTER, 1737 N LOOP W, HOUSTON TX, 77008"
"675802, KEMP CARE CENTER, 1351 SOUTH ELM STREET, KEMP TX, 75143"
"675801, GILMER NURSING AND REHABILITATION LP, 703 TITUS STREET, GILMER TX, 75644"
"675757, SIGNATURE POINTE ON THE LAKE HEALTHCARE COMMUNITY, 14655 PRESTON RD, DALLAS TX, 75254"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675833, REGENT CARE CENTER OAKWELL FARMS, 8501 LAURENS LN, SAN ANTONIO TX, 78218"
"675900, AVALON PLACE TRINITY, 808 S ROBB, TRINITY TX, 75862"
"675887, ST JOSEPH MANOR, 2333 MANOR DR, BRYAN TX, 77802"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675900, AVALON PLACE TRINITY, 808 S ROBB, TRINITY TX, 75862"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675846, TRINITY NURSING AND REHABILITATION, 902 E MAIN ST, SAN AUGUSTINE TX, 75972"
"675890, REGENT CARE AT MEDICAL CENTER, 3935 MEDICAL DR, SAN ANTONIO TX, 78229"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675856, WHITESBORO HEALTH AND REHABILITATION CENTER, 1204 SHERMAN DR, WHITESBORO TX, 76273"
"675837, E F AND BERTHA KRUSE MEMORIAL LUTHERAN VILLAGE, 1700 E STONE ST, BRENHAM TX, 77833"
"675840, LEXINGTON PLACE NURSING & REHABILITATION, 7146 BAKER BLVD, RICHLAND HILLS TX, 76118"
"675959, SONGBIRD LODGE, 2500 SONGBIRD CIR, BROWNWOOD TX, 76801"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675870, LINDAN PARK CARE CENTER LP, 1510 N PLANO RD, RICHARDSON TX, 75081"
"675886, THE MEADOWS, 110 CHICKTOWN RD, GATESVILLE TX, 76528"
"675897, FRANKLIN NURSING HOME, 700 HEARNE ST, FRANKLIN TX, 77856"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675833, REGENT CARE CENTER OAKWELL FARMS, 8501 LAURENS LN, SAN ANTONIO TX, 78218"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675892, GULF POINTE PLAZA, 1008 ENTERPRISE BLVD, ROCKPORT TX, 78382"
"675858, PARAMOUNT SENIOR CARE CENTERS AT SAN ANTONIO, 5437 EISENHAUER RD, SAN ANTONIO TX, 78218"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675870, LINDAN PARK CARE CENTER LP, 1510 N PLANO RD, RICHARDSON TX, 75081"
"675887, ST JOSEPH MANOR, 2333 MANOR DR, BRYAN TX, 77802"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675868, HEREFORD NURSING & REHABILITATION, 231 KINGWOOD ST, HEREFORD TX, 79045"
"675839, CYPRESS GLEN, 7200 NINTH AVE, PORT ARTHUR TX, 77642"
"675839, CYPRESS GLEN, 7200 NINTH AVE, PORT ARTHUR TX, 77642"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675897, FRANKLIN NURSING HOME, 700 HEARNE ST, FRANKLIN TX, 77856"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675848, THE POINTE NURSING & REHAB CENTER, 17231 MILL FOREST, WEBSTER TX, 77598"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675871, TRINITY NURSING AND REHABILITATION OF COMFORT LP, 615 FALTIN AVE, COMFORT TX, 78013"
"675928, SIENNA NURSING AND REHABILITATION LP, 2510 W 8TH STREET, ODESSA TX, 79763"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675890, REGENT CARE AT MEDICAL CENTER, 3935 MEDICAL DR, SAN ANTONIO TX, 78229"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675858, PARAMOUNT SENIOR CARE CENTERS AT SAN ANTONIO, 5437 EISENHAUER RD, SAN ANTONIO TX, 78218"
"675852, ADVANCED REHABILITATION AND HEALTHCARE OF WICHITA, 4810 KEMP BLVD, WICHITA FALLS TX, 76308"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675835, CHEROKEE TRAILS NURSING HOME, 330 E BAGLEY RD, RUSK TX, 75785"
"675836, HILL COUNTRY CARE CENTER, 111 HOSPITAL DR, JUNCTION TX, 76849"
"675970, MEMPHIS CONVALESCENT CENTER, 1415 N 18TH ST, MEMPHIS TX, 79245"
"675888, REUNION PLAZA HEALTHCARE & REHABILITATION, 1401 RICE RD, TYLER TX, 75703"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675858, PARAMOUNT SENIOR CARE CENTERS AT SAN ANTONIO, 5437 EISENHAUER RD, SAN ANTONIO TX, 78218"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675852, ADVANCED REHABILITATION AND HEALTHCARE OF WICHITA, 4810 KEMP BLVD, WICHITA FALLS TX, 76308"
"675887, ST JOSEPH MANOR, 2333 MANOR DR, BRYAN TX, 77802"
"675888, REUNION PLAZA HEALTHCARE & REHABILITATION, 1401 RICE RD, TYLER TX, 75703"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675885, BURLESON ST JOSEPH MANOR, 1022 PRESIDENTIAL CORRIDOR HWY 21 E, CALDWELL TX, 77836"
"675890, REGENT CARE AT MEDICAL CENTER, 3935 MEDICAL DR, SAN ANTONIO TX, 78229"
"675848, THE POINTE NURSING & REHAB CENTER, 17231 MILL FOREST, WEBSTER TX, 77598"
"675892, GULF POINTE PLAZA, 1008 ENTERPRISE BLVD, ROCKPORT TX, 78382"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675858, PARAMOUNT SENIOR CARE CENTERS AT SAN ANTONIO, 5437 EISENHAUER RD, SAN ANTONIO TX, 78218"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675888, REUNION PLAZA HEALTHCARE & REHABILITATION, 1401 RICE RD, TYLER TX, 75703"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675883, SOUTHEAST NURSING & REHABILITATION CENTER, 4302 E SOUTHCROSS BLVD, SAN ANTONIO TX, 78222"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675891, SENIOR CARE HEALTH AND REHABILITATION CENTER - BRI, 2108 15TH STREET, BRIDGEPORT TX, 76426"
"675856, WHITESBORO HEALTH AND REHABILITATION CENTER, 1204 SHERMAN DR, WHITESBORO TX, 76273"
"675891, SENIOR CARE HEALTH AND REHABILITATION CENTER - BRI, 2108 15TH STREET, BRIDGEPORT TX, 76426"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675866, STEPHENVILLE NURSING AND REHABILITATION, 2311 WEST WASHINGTON, STEPHENVILLE TX, 76401"
"675868, HEREFORD NURSING & REHABILITATION, 231 KINGWOOD ST, HEREFORD TX, 79045"
"675837, E F AND BERTHA KRUSE MEMORIAL LUTHERAN VILLAGE, 1700 E STONE ST, BRENHAM TX, 77833"
"675885, BURLESON ST JOSEPH MANOR, 1022 PRESIDENTIAL CORRIDOR HWY 21 E, CALDWELL TX, 77836"
"675851, GEORGIA MANOR NURSING HOME, 2611 W 46TH AVE, AMARILLO TX, 79110"
"675866, STEPHENVILLE NURSING AND REHABILITATION, 2311 WEST WASHINGTON, STEPHENVILLE TX, 76401"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675894, PARK MANOR OF CONROE, 1600 GRAND LAKE DR, CONROE TX, 77301"
"675833, REGENT CARE CENTER OAKWELL FARMS, 8501 LAURENS LN, SAN ANTONIO TX, 78218"
"675863, FRANK M TEJEDA TEXAS STATE VETERANS HOME, 200 VETERANS DR, FLORESVILLE TX, 78114"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675858, PARAMOUNT SENIOR CARE CENTERS AT SAN ANTONIO, 5437 EISENHAUER RD, SAN ANTONIO TX, 78218"
"675856, WHITESBORO HEALTH AND REHABILITATION CENTER, 1204 SHERMAN DR, WHITESBORO TX, 76273"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675891, SENIOR CARE HEALTH AND REHABILITATION CENTER - BRI, 2108 15TH STREET, BRIDGEPORT TX, 76426"
"675856, WHITESBORO HEALTH AND REHABILITATION CENTER, 1204 SHERMAN DR, WHITESBORO TX, 76273"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675866, STEPHENVILLE NURSING AND REHABILITATION, 2311 WEST WASHINGTON, STEPHENVILLE TX, 76401"
"675833, REGENT CARE CENTER OAKWELL FARMS, 8501 LAURENS LN, SAN ANTONIO TX, 78218"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675851, GEORGIA MANOR NURSING HOME, 2611 W 46TH AVE, AMARILLO TX, 79110"
"675832, RISING STAR NURSING CENTER, 411 S MILLER, RISING STAR TX, 76471"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675928, SIENNA NURSING AND REHABILITATION LP, 2510 W 8TH STREET, ODESSA TX, 79763"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675898, CEDAR LAKE NURSING HOME, 1611 W ROYALL BLVD, MALAKOFF TX, 75148"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675871, TRINITY NURSING AND REHABILITATION OF COMFORT LP, 615 FALTIN AVE, COMFORT TX, 78013"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675849, BAYTOWN NURSING & REHAB CENTER, 3921 N MAIN, BAYTOWN TX, 77521"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675977, VILLAGE CREEK NURSING HOME, 3825 VILLAGE CREEK RD, FORT WORTH TX, 76119"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675851, GEORGIA MANOR NURSING HOME, 2611 W 46TH AVE, AMARILLO TX, 79110"
"675891, SENIOR CARE HEALTH AND REHABILITATION CENTER - BRI, 2108 15TH STREET, BRIDGEPORT TX, 76426"
"675851, GEORGIA MANOR NURSING HOME, 2611 W 46TH AVE, AMARILLO TX, 79110"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675849, BAYTOWN NURSING & REHAB CENTER, 3921 N MAIN, BAYTOWN TX, 77521"
"675972, CARROLLTON HEALTH AND REHABILITATION CENTER, 1618 KIRBY RD, CARROLLTON TX, 75006"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675851, GEORGIA MANOR NURSING HOME, 2611 W 46TH AVE, AMARILLO TX, 79110"
"675880, STERLING COUNTY NURSING HOME, 309 FIFTH ST, STERLING CITY TX, 76951"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675839, CYPRESS GLEN, 7200 NINTH AVE, PORT ARTHUR TX, 77642"
"675900, AVALON PLACE TRINITY, 808 S ROBB, TRINITY TX, 75862"
"675871, TRINITY NURSING AND REHABILITATION OF COMFORT LP, 615 FALTIN AVE, COMFORT TX, 78013"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675898, CEDAR LAKE NURSING HOME, 1611 W ROYALL BLVD, MALAKOFF TX, 75148"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675967, NORTHGATE PLAZA NURSING & REHABILITATION CENTER, 2101 NORTHGATE DR, IRVING TX, 75062"
"675868, HEREFORD NURSING & REHABILITATION, 231 KINGWOOD ST, HEREFORD TX, 79045"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675848, THE POINTE NURSING & REHAB CENTER, 17231 MILL FOREST, WEBSTER TX, 77598"
"675886, THE MEADOWS, 110 CHICKTOWN RD, GATESVILLE TX, 76528"
"675873, CLYDE W COSPER TEXAS STATE VETERANS HOME, 1300 SEVEN OAKS RD, BONHAM TX, 75418"
"675856, WHITESBORO HEALTH AND REHABILITATION CENTER, 1204 SHERMAN DR, WHITESBORO TX, 76273"
"675894, PARK MANOR OF CONROE, 1600 GRAND LAKE DR, CONROE TX, 77301"
"675894, PARK MANOR OF CONROE, 1600 GRAND LAKE DR, CONROE TX, 77301"
"675892, GULF POINTE PLAZA, 1008 ENTERPRISE BLVD, ROCKPORT TX, 78382"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675972, CARROLLTON HEALTH AND REHABILITATION CENTER, 1618 KIRBY RD, CARROLLTON TX, 75006"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675973, MCLEAN CARE CENTER, 605 W SEVENTH ST, MCLEAN TX, 79057"
"675870, LINDAN PARK CARE CENTER LP, 1510 N PLANO RD, RICHARDSON TX, 75081"
"675892, GULF POINTE PLAZA, 1008 ENTERPRISE BLVD, ROCKPORT TX, 78382"
"675851, GEORGIA MANOR NURSING HOME, 2611 W 46TH AVE, AMARILLO TX, 79110"
"675870, LINDAN PARK CARE CENTER LP, 1510 N PLANO RD, RICHARDSON TX, 75081"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675935, LIFE CARE CENTER OF HALTOM, 2936 MARKUM DR, FORT WORTH TX, 76117"
"675837, E F AND BERTHA KRUSE MEMORIAL LUTHERAN VILLAGE, 1700 E STONE ST, BRENHAM TX, 77833"
"675857, WILLIAM R COURTNEY TEXAS STATE VETERANS HOME, 1424 MARTIN LUTHER KING JR LN, TEMPLE TX, 76504"
"675888, REUNION PLAZA HEALTHCARE & REHABILITATION, 1401 RICE RD, TYLER TX, 75703"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675846, TRINITY NURSING AND REHABILITATION, 902 E MAIN ST, SAN AUGUSTINE TX, 75972"
"675887, ST JOSEPH MANOR, 2333 MANOR DR, BRYAN TX, 77802"
"675891, SENIOR CARE HEALTH AND REHABILITATION CENTER - BRI, 2108 15TH STREET, BRIDGEPORT TX, 76426"
"675888, REUNION PLAZA HEALTHCARE & REHABILITATION, 1401 RICE RD, TYLER TX, 75703"
"675873, CLYDE W COSPER TEXAS STATE VETERANS HOME, 1300 SEVEN OAKS RD, BONHAM TX, 75418"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675851, GEORGIA MANOR NURSING HOME, 2611 W 46TH AVE, AMARILLO TX, 79110"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675839, CYPRESS GLEN, 7200 NINTH AVE, PORT ARTHUR TX, 77642"
"675900, AVALON PLACE TRINITY, 808 S ROBB, TRINITY TX, 75862"
"675837, E F AND BERTHA KRUSE MEMORIAL LUTHERAN VILLAGE, 1700 E STONE ST, BRENHAM TX, 77833"
"675880, STERLING COUNTY NURSING HOME, 309 FIFTH ST, STERLING CITY TX, 76951"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675834, THE HAMPTON AT POST OAK, 2929 POST OAK BLVD, HOUSTON TX, 77056"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675898, CEDAR LAKE NURSING HOME, 1611 W ROYALL BLVD, MALAKOFF TX, 75148"
"675870, LINDAN PARK CARE CENTER LP, 1510 N PLANO RD, RICHARDSON TX, 75081"
"675892, GULF POINTE PLAZA, 1008 ENTERPRISE BLVD, ROCKPORT TX, 78382"
"675891, SENIOR CARE HEALTH AND REHABILITATION CENTER - BRI, 2108 15TH STREET, BRIDGEPORT TX, 76426"
"675833, REGENT CARE CENTER OAKWELL FARMS, 8501 LAURENS LN, SAN ANTONIO TX, 78218"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675888, REUNION PLAZA HEALTHCARE & REHABILITATION, 1401 RICE RD, TYLER TX, 75703"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675894, PARK MANOR OF CONROE, 1600 GRAND LAKE DR, CONROE TX, 77301"
"675868, HEREFORD NURSING & REHABILITATION, 231 KINGWOOD ST, HEREFORD TX, 79045"
"675848, THE POINTE NURSING & REHAB CENTER, 17231 MILL FOREST, WEBSTER TX, 77598"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675887, ST JOSEPH MANOR, 2333 MANOR DR, BRYAN TX, 77802"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675937, SAGEBROOK SN HEALTH CENTER, 901 DISCOVERY BLVD, CEDAR PARK TX, 78613"
