"675452, ROSEWOOD REHABILITATION AND CARE CENTER, 7700 MESQUITE PASS, CONVERSE TX, 78109"
"675539, THE BRADFORD AT BROOKSIDE, 301 WEST PARK DRIVE, LIVINGSTON TX, 77351"
"675541, SENIOR REHABILITATION & SKILLED NURSING CENTER, 8825 LAMPLIGHTER LN, PORT ARTHUR TX, 77642"
"675550, PECAN TREE REHAB AND HEALTHCARE CENTER, 1900 E CALIFORNIA ST, GAINESVILLE TX, 76240"
"675594, TERRACE WEST NURSING AND REHABILITATION LP, 2800 MIDLAND DR, MIDLAND TX, 79707"
"675565, PARKWOOD HEALTHCARE COMMUNITY, 2600 PARKVIEW DR, BEDFORD TX, 76022"
"675614, BALLINGER HEALTHCARE AND REHABILITATION CENTER, 2001 6TH ST, BALLINGER TX, 76821"
"675612, THE WESTBURY PLACE, 5201 S WILLOW DR, HOUSTON TX, 77035"
"675540, LIBERTY HEALTH CARE CENTER, 1206 N TRAVIS ST, LIBERTY TX, 77575"
"675606, HARLINGEN NURSING AND REHABILITATION CENTER, 3810 HALE ST, HARLINGEN TX, 78550"
"675542, BROOKDALE ALAMO HEIGHTS, 855 E BASSE RD, SAN ANTONIO TX, 78209"
"675537, BROWNWOOD NURSING AND REHABILITATION LP, 101 MILLER DR, BROWNWOOD TX, 76801"
"675557, WINDSONG CARE CENTER, 3400 E WALNUT, PEARLAND TX, 77581"
"675538, SUGAR LAND HEALTH CARE CENTER, 333 MATLAGE WAY, SUGAR LAND TX, 77478"
"675695, COLLEGE STREET HEALTH CARE CENTER, 4150 COLLEGE ST, BEAUMONT TX, 77707"
"675680, BRENTWOOD PLACE ONE, 3505 S BUCKNER BLVD BLDG 2, DALLAS TX, 75227"
"675614, BALLINGER HEALTHCARE AND REHABILITATION CENTER, 2001 6TH ST, BALLINGER TX, 76821"
"675622, CITYVIEW CARE CENTER, 5801 BRYANT IRVIN RD, FORT WORTH TX, 76132"
"675635, EBONY LAKE NURSING AND REHABILITATION CENTER, 1001 CENTRAL BLVD, BROWNSVILLE TX, 78520"
"675602, UPSHUR MANOR NURSING HOME, 623 HWY 155N, GILMER TX, 75644"
"675635, EBONY LAKE NURSING AND REHABILITATION CENTER, 1001 CENTRAL BLVD, BROWNSVILLE TX, 78520"
"675619, OAKS NURSING CENTER, 507 W JACKSON ST, BURNET TX, 78611"
"675539, THE BRADFORD AT BROOKSIDE, 301 WEST PARK DRIVE, LIVINGSTON TX, 77351"
"675596, MONTE SIESTA NURSING AND REHABILITATION LP, 4501 DUDMAR DR, AUSTIN TX, 78735"
"675527, WHISPERWOOD NURSING & REHABILITATION CENTER, 5502 W 4TH ST, LUBBOCK TX, 79416"
"675546, TRINITY CARE CENTER, 1000 E MAIN ST, ROUND ROCK TX, 78664"
"675565, PARKWOOD HEALTHCARE COMMUNITY, 2600 PARKVIEW DR, BEDFORD TX, 76022"
"675592, C C YOUNG MEMORIAL HOME, 4829 W LAWTHER DR, DALLAS TX, 75214"
"675565, PARKWOOD HEALTHCARE COMMUNITY, 2600 PARKVIEW DR, BEDFORD TX, 76022"
"675633, SENIOR CARE AT HOLLAND LAKE, 1201 HOLLAND LAKE DR, WEATHERFORD TX, 76086"
"675540, LIBERTY HEALTH CARE CENTER, 1206 N TRAVIS ST, LIBERTY TX, 77575"
"675615, MERIDIAN CARE AT GRAYSON SQUARE, 815  E  GRAYSON  ST, SAN ANTONIO TX, 78208"
"675597, FREE STATE CRESTWOOD, 1448 HOUSTON ST, WILLS POINT TX, 75169"
"675592, C C YOUNG MEMORIAL HOME, 4829 W LAWTHER DR, DALLAS TX, 75214"
"675603, ROSE HAVEN RETREAT, 200 LIVE OAK ST, ATLANTA TX, 75551"
"675541, SENIOR REHABILITATION & SKILLED NURSING CENTER, 8825 LAMPLIGHTER LN, PORT ARTHUR TX, 77642"
"675592, C C YOUNG MEMORIAL HOME, 4829 W LAWTHER DR, DALLAS TX, 75214"
"675565, PARKWOOD HEALTHCARE COMMUNITY, 2600 PARKVIEW DR, BEDFORD TX, 76022"
"675542, BROOKDALE ALAMO HEIGHTS, 855 E BASSE RD, SAN ANTONIO TX, 78209"
"675612, THE WESTBURY PLACE, 5201 S WILLOW DR, HOUSTON TX, 77035"
"675560, LAKE VILLAGE NURSING AND REHABILITATION CENTER, 169 LAKE PARK RD, LEWISVILLE TX, 75057"
"675527, WHISPERWOOD NURSING & REHABILITATION CENTER, 5502 W 4TH ST, LUBBOCK TX, 79416"
"675557, WINDSONG CARE CENTER, 3400 E WALNUT, PEARLAND TX, 77581"
"675579, SENIOR CARE AT LAKE POINTE, 6700 HERITAGE PARKWAY, ROCKWALL TX, 75087"
"675537, BROWNWOOD NURSING AND REHABILITATION LP, 101 MILLER DR, BROWNWOOD TX, 76801"
"675568, OASIS NURSING & REHABILITATION CENTER, 9001 N LOOP, EL PASO TX, 79907"
"675602, UPSHUR MANOR NURSING HOME, 623 HWY 155N, GILMER TX, 75644"
"675595, SPRING CREEK NURSING AND REHABILITATION LP, 2660 BRICKYARD RD, BEAUMONT TX, 77703"
"675539, THE BRADFORD AT BROOKSIDE, 301 WEST PARK DRIVE, LIVINGSTON TX, 77351"
"675602, UPSHUR MANOR NURSING HOME, 623 HWY 155N, GILMER TX, 75644"
"675565, PARKWOOD HEALTHCARE COMMUNITY, 2600 PARKVIEW DR, BEDFORD TX, 76022"
"675542, BROOKDALE ALAMO HEIGHTS, 855 E BASSE RD, SAN ANTONIO TX, 78209"
"675537, BROWNWOOD NURSING AND REHABILITATION LP, 101 MILLER DR, BROWNWOOD TX, 76801"
"675746, CORONADO NURSING CENTER, 1751 N 15TH ST, ABILENE TX, 79603"
"675611, GRACE PRESBYTERIAN VILLAGE, 550 E ANN ARBOR AVE, DALLAS TX, 75216"
"675630, FALFURRIAS NURSING AND REHABILITATION LP, 1301 S TERRELL ST, FALFURRIAS TX, 78355"
"675527, WHISPERWOOD NURSING & REHABILITATION CENTER, 5502 W 4TH ST, LUBBOCK TX, 79416"
"675579, SENIOR CARE AT LAKE POINTE, 6700 HERITAGE PARKWAY, ROCKWALL TX, 75087"
"675568, OASIS NURSING & REHABILITATION CENTER, 9001 N LOOP, EL PASO TX, 79907"
"675565, PARKWOOD HEALTHCARE COMMUNITY, 2600 PARKVIEW DR, BEDFORD TX, 76022"
"675536, HILL COUNTRY REHAB AND NURSING CENTER, 810 INDUSTRIAL AVE, COPPERAS COVE TX, 76522"
"675656, HACIENDA OAKS NURSING & REHAB, 1637 N KING ST, SEGUIN TX, 78155"
"675536, HILL COUNTRY REHAB AND NURSING CENTER, 810 INDUSTRIAL AVE, COPPERAS COVE TX, 76522"
"675596, MONTE SIESTA NURSING AND REHABILITATION LP, 4501 DUDMAR DR, AUSTIN TX, 78735"
"675565, PARKWOOD HEALTHCARE COMMUNITY, 2600 PARKVIEW DR, BEDFORD TX, 76022"
"675612, THE WESTBURY PLACE, 5201 S WILLOW DR, HOUSTON TX, 77035"
"675614, BALLINGER HEALTHCARE AND REHABILITATION CENTER, 2001 6TH ST, BALLINGER TX, 76821"
"675606, HARLINGEN NURSING AND REHABILITATION CENTER, 3810 HALE ST, HARLINGEN TX, 78550"
"675630, FALFURRIAS NURSING AND REHABILITATION LP, 1301 S TERRELL ST, FALFURRIAS TX, 78355"
"675581, HERITAGE OAKS RETIREMENT VILLAGE, 3002 W 2ND AVE, CORSICANA TX, 75110"
"675557, WINDSONG CARE CENTER, 3400 E WALNUT, PEARLAND TX, 77581"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675579, SENIOR CARE AT LAKE POINTE, 6700 HERITAGE PARKWAY, ROCKWALL TX, 75087"
"675622, CITYVIEW CARE CENTER, 5801 BRYANT IRVIN RD, FORT WORTH TX, 76132"
"675593, WISTERIA PLACE, 3202 S WILLIS ST, ABILENE TX, 79605"
"675550, PECAN TREE REHAB AND HEALTHCARE CENTER, 1900 E CALIFORNIA ST, GAINESVILLE TX, 76240"
"675619, OAKS NURSING CENTER, 507 W JACKSON ST, BURNET TX, 78611"
"675563, COLONIAL NURSING & REHABILITATION CENTER, 508 PIERCE ST, LINDALE TX, 75771"
"675635, EBONY LAKE NURSING AND REHABILITATION CENTER, 1001 CENTRAL BLVD, BROWNSVILLE TX, 78520"
"675539, THE BRADFORD AT BROOKSIDE, 301 WEST PARK DRIVE, LIVINGSTON TX, 77351"
"675581, HERITAGE OAKS RETIREMENT VILLAGE, 3002 W 2ND AVE, CORSICANA TX, 75110"
"675581, HERITAGE OAKS RETIREMENT VILLAGE, 3002 W 2ND AVE, CORSICANA TX, 75110"
"675597, FREE STATE CRESTWOOD, 1448 HOUSTON ST, WILLS POINT TX, 75169"
"675597, FREE STATE CRESTWOOD, 1448 HOUSTON ST, WILLS POINT TX, 75169"
"675630, FALFURRIAS NURSING AND REHABILITATION LP, 1301 S TERRELL ST, FALFURRIAS TX, 78355"
"675617, EAGLE PASS NURSING AND REHABILITATION, 2550 ZACATECAS DR, EAGLE PASS TX, 78852"
"675539, THE BRADFORD AT BROOKSIDE, 301 WEST PARK DRIVE, LIVINGSTON TX, 77351"
"675602, UPSHUR MANOR NURSING HOME, 623 HWY 155N, GILMER TX, 75644"
"675564, GIDDINGS RESIDENCE AND REHABILITATION CENTER, 1181 N WILLIAMSON, GIDDINGS TX, 78942"
"675633, SENIOR CARE AT HOLLAND LAKE, 1201 HOLLAND LAKE DR, WEATHERFORD TX, 76086"
"675581, HERITAGE OAKS RETIREMENT VILLAGE, 3002 W 2ND AVE, CORSICANA TX, 75110"
"675594, TERRACE WEST NURSING AND REHABILITATION LP, 2800 MIDLAND DR, MIDLAND TX, 79707"
"675565, PARKWOOD HEALTHCARE COMMUNITY, 2600 PARKVIEW DR, BEDFORD TX, 76022"
"675614, BALLINGER HEALTHCARE AND REHABILITATION CENTER, 2001 6TH ST, BALLINGER TX, 76821"
"675539, THE BRADFORD AT BROOKSIDE, 301 WEST PARK DRIVE, LIVINGSTON TX, 77351"
"675595, SPRING CREEK NURSING AND REHABILITATION LP, 2660 BRICKYARD RD, BEAUMONT TX, 77703"
"675537, BROWNWOOD NURSING AND REHABILITATION LP, 101 MILLER DR, BROWNWOOD TX, 76801"
"675557, WINDSONG CARE CENTER, 3400 E WALNUT, PEARLAND TX, 77581"
"675622, CITYVIEW CARE CENTER, 5801 BRYANT IRVIN RD, FORT WORTH TX, 76132"
"675587, REGENCY MANOR HEALTHCARE CENTER, 3011 W ADAMS AVE, TEMPLE TX, 76504"
"675593, WISTERIA PLACE, 3202 S WILLIS ST, ABILENE TX, 79605"
"675581, HERITAGE OAKS RETIREMENT VILLAGE, 3002 W 2ND AVE, CORSICANA TX, 75110"
"675625, VISTA CONTINUING CARE CENTER, 4300 VISTA RD, PASADENA TX, 77504"
"675602, UPSHUR MANOR NURSING HOME, 623 HWY 155N, GILMER TX, 75644"
"675542, BROOKDALE ALAMO HEIGHTS, 855 E BASSE RD, SAN ANTONIO TX, 78209"
"675579, SENIOR CARE AT LAKE POINTE, 6700 HERITAGE PARKWAY, ROCKWALL TX, 75087"
"675619, OAKS NURSING CENTER, 507 W JACKSON ST, BURNET TX, 78611"
"675587, REGENCY MANOR HEALTHCARE CENTER, 3011 W ADAMS AVE, TEMPLE TX, 76504"
"675537, BROWNWOOD NURSING AND REHABILITATION LP, 101 MILLER DR, BROWNWOOD TX, 76801"
"675622, CITYVIEW CARE CENTER, 5801 BRYANT IRVIN RD, FORT WORTH TX, 76132"
"675541, SENIOR REHABILITATION & SKILLED NURSING CENTER, 8825 LAMPLIGHTER LN, PORT ARTHUR TX, 77642"
"675539, THE BRADFORD AT BROOKSIDE, 301 WEST PARK DRIVE, LIVINGSTON TX, 77351"
"675557, WINDSONG CARE CENTER, 3400 E WALNUT, PEARLAND TX, 77581"
"675599, ROBERT LEE CARE CENTER, 307 WEST 8TH ST, ROBERT LEE TX, 76945"
"675625, VISTA CONTINUING CARE CENTER, 4300 VISTA RD, PASADENA TX, 77504"
"675592, C C YOUNG MEMORIAL HOME, 4829 W LAWTHER DR, DALLAS TX, 75214"
"675619, OAKS NURSING CENTER, 507 W JACKSON ST, BURNET TX, 78611"
"675592, C C YOUNG MEMORIAL HOME, 4829 W LAWTHER DR, DALLAS TX, 75214"
"675593, WISTERIA PLACE, 3202 S WILLIS ST, ABILENE TX, 79605"
"675539, THE BRADFORD AT BROOKSIDE, 301 WEST PARK DRIVE, LIVINGSTON TX, 77351"
"675594, TERRACE WEST NURSING AND REHABILITATION LP, 2800 MIDLAND DR, MIDLAND TX, 79707"
"675611, GRACE PRESBYTERIAN VILLAGE, 550 E ANN ARBOR AVE, DALLAS TX, 75216"
"675617, EAGLE PASS NURSING AND REHABILITATION, 2550 ZACATECAS DR, EAGLE PASS TX, 78852"
"675904, WINDFLOWER HEALTH CENTER, 5500 SW 9TH AVE, AMARILLO TX, 79106"
"675968, STONE OAK CARE CENTER, 505 MADISON OAK DR, SAN ANTONIO TX, 78258"
"675922, PARKVIEW MANOR NURSING AND REHABILITATION, 206 N SMITH ST, WEIMAR TX, 78962"
"675909, INDIAN OAKS LIVING CENTER, 415 INDIAN OAKS DR, HARKER HEIGHTS TX, 76548"
"675969, SETTLERS RIDGE CARE CENTER, 1280 SETTLERS RIDGE RD, CELINA TX, 75009"
"675944, OAK RIDGE MANOR, 2501 MORRIS SHEPPARD DR, BROWNWOOD TX, 76801"
"675903, MEXIA LTC NURSING AND REHABILITATION, 601 TERRACE LN, MEXIA TX, 76667"
"675922, PARKVIEW MANOR NURSING AND REHABILITATION, 206 N SMITH ST, WEIMAR TX, 78962"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675911, GRANGER VILLA, 800 N COMMERCE ST, GRANGER TX, 76530"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"675979, CRESTVIEW RETIREMENT COMMUNITY, 2505 E VILLA MARIA RD, BRYAN TX, 77802"
"675952, JULIETTE FOWLER COMMUNITIES, 1260 ABRAMS RD, DALLAS TX, 75214"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"675744, FRIENDSHIP HAVEN HEALTHCARE AND REHABILITATION CEN, 1500 SUNSET DR, FRIENDSWOOD TX, 77546"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675654, BROOKDALE GUADALUPE RIVER PLAZA, 808 GUADALUPE, KERRVILLE TX, 78028"
"675723, NAZARETH LIVING CARE CENTER, 1475 RAYNOLDS ST, EL PASO TX, 79903"
"675817, FT WORTH SOUTHWEST NURSING CENTER, 5300 ALTA MESA BLVD, FORT WORTH TX, 76133"
"675678, CARECHOICE OF BOERNE, 200 E RYAN ST, BOERNE TX, 78006"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675666, BRIARCLIFF HEALTH CENTER OF GREENVILLE INC, 4400 WALNUT ST, GREENVILLE TX, 75401"
"675666, BRIARCLIFF HEALTH CENTER OF GREENVILLE INC, 4400 WALNUT ST, GREENVILLE TX, 75401"
"675641, NESBIT LIVING & RECOVERY CENTER, 1215 ASHBY, SEGUIN TX, 78155"
"675696, COUNTRY VILLAGE CARE, 721 W MULBERRY, ANGLETON TX, 77515"
"675715, PECAN VALLEY HEALTHCARE RESIDENCE, 1405 W STOREY ST, SAN SABA TX, 76877"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675638, TWIN PINES NURSING AND REHABILITATION, 3301 E. MOCKINGBIRD LANE, VICTORIA TX, 77904"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675638, TWIN PINES NURSING AND REHABILITATION, 3301 E. MOCKINGBIRD LANE, VICTORIA TX, 77904"
"675672, TRISUN CARE CENTER-RIVER RIDGE, 3922 W RIVER DR, CORPUS CHRISTI TX, 78410"
"675736, YOAKUM NURSING AND REHABILITATION CENTER, 1300 CARL RAMERT DR, YOAKUM TX, 77995"
"675637, WOOLDRIDGE PLACE NURSING CENTER, 7352 WOOLDRIDGE RD, CORPUS CHRISTI TX, 78414"
"675650, GARDEN TERRACE ALZHEIMERS CENTER OF EXCELLENCE, 7500 OAKMONT BLVD, FORT WORTH TX, 76132"
"675691, HUNTSVILLE HEALTH CARE CENTER, 2628 MILAM, HUNTSVILLE TX, 77340"
"675714, TOMBALL REHAB & NURSING, 815 N PEACH ST, TOMBALL TX, 77375"
"675696, COUNTRY VILLAGE CARE, 721 W MULBERRY, ANGLETON TX, 77515"
"675706, BRENHAM REST HOME, 406 COTTONWOOD ST, BRENHAM TX, 77833"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675677, DEL RIO NURSING AND REHABILITATION CENTER, 301 W MARTIN ST, DEL RIO TX, 78840"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675668, WOOD MEMORIAL NURSING HOME, 320 GREENVILLE HIGHWAY, MINEOLA TX, 75773"
"675736, YOAKUM NURSING AND REHABILITATION CENTER, 1300 CARL RAMERT DR, YOAKUM TX, 77995"
"675754, TRAYMORE NURSING CENTER, 4315 HOPKINS AVE, DALLAS TX, 75209"
"675641, NESBIT LIVING & RECOVERY CENTER, 1215 ASHBY, SEGUIN TX, 78155"
"675699, FRIENDSWOOD HEALTH CARE CENTER, 213 HERITAGE DR, FRIENDSWOOD TX, 77546"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675696, COUNTRY VILLAGE CARE, 721 W MULBERRY, ANGLETON TX, 77515"
"675695, COLLEGE STREET HEALTH CARE CENTER, 4150 COLLEGE ST, BEAUMONT TX, 77707"
"675748, HERITAGE TRAILS NURSING AND REHABILITATION CENTER, 301 LINCOLN PARK DR, CLEBURNE TX, 76033"
"675759, SENIOR CARE OF STONEGATE, 4201 STONEGATE BLVD, FORT WORTH TX, 76109"
"675796, MERIDIAN CARE OF HEBBRONVILLE, 606 W GRUY, HEBBRONVILLE TX, 78361"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675701, LAWRENCE STREET HEALTH CARE CENTER, 615 LAWRENCE ST, TOMBALL TX, 77375"
"675773, HOLMGREEN CENTER, 317 N CARANCAHUA, CORPUS CHRISTI TX, 78401"
"675814, KILGORE HEALTH & REHABILITATION, 2700 S HENDERSON BLVD, KILGORE TX, 75662"
"675654, BROOKDALE GUADALUPE RIVER PLAZA, 808 GUADALUPE, KERRVILLE TX, 78028"
"675699, FRIENDSWOOD HEALTH CARE CENTER, 213 HERITAGE DR, FRIENDSWOOD TX, 77546"
"675746, CORONADO NURSING CENTER, 1751 N 15TH ST, ABILENE TX, 79603"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675690, GOLDEN ESTATES REHABILITATION CENTER, 130 SPENCER LN, SAN ANTONIO TX, 78201"
"675680, BRENTWOOD PLACE ONE, 3505 S BUCKNER BLVD BLDG 2, DALLAS TX, 75227"
"675691, HUNTSVILLE HEALTH CARE CENTER, 2628 MILAM, HUNTSVILLE TX, 77340"
"675687, HOLIDAY HILL INC, 245 STATE HWY #153 WEST, COLEMAN TX, 76834"
"675746, CORONADO NURSING CENTER, 1751 N 15TH ST, ABILENE TX, 79603"
"675638, TWIN PINES NURSING AND REHABILITATION, 3301 E. MOCKINGBIRD LANE, VICTORIA TX, 77904"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675649, STONEBRIDGE SN HEALTH CENTER, 11127 CIRCLE DR, AUSTIN TX, 78736"
"675691, HUNTSVILLE HEALTH CARE CENTER, 2628 MILAM, HUNTSVILLE TX, 77340"
"675656, HACIENDA OAKS NURSING & REHAB, 1637 N KING ST, SEGUIN TX, 78155"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675699, FRIENDSWOOD HEALTH CARE CENTER, 213 HERITAGE DR, FRIENDSWOOD TX, 77546"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675663, FORT BEND HEALTHCARE CENTER, 3010 BAMORE RD, ROSENBERG TX, 77471"
"675649, STONEBRIDGE SN HEALTH CENTER, 11127 CIRCLE DR, AUSTIN TX, 78736"
"675748, HERITAGE TRAILS NURSING AND REHABILITATION CENTER, 301 LINCOLN PARK DR, CLEBURNE TX, 76033"
"675736, YOAKUM NURSING AND REHABILITATION CENTER, 1300 CARL RAMERT DR, YOAKUM TX, 77995"
"675689, VILLAGE HEALTHCARE AND REHABILITATION, 615 N WARE RD, MCALLEN TX, 78501"
"675672, TRISUN CARE CENTER-RIVER RIDGE, 3922 W RIVER DR, CORPUS CHRISTI TX, 78410"
"675785, EDINBURG NURSING AND REHABILITATION CENTER, 5215 S SUGAR RD, EDINBURG TX, 78539"
"675699, FRIENDSWOOD HEALTH CARE CENTER, 213 HERITAGE DR, FRIENDSWOOD TX, 77546"
"675678, CARECHOICE OF BOERNE, 200 E RYAN ST, BOERNE TX, 78006"
"675646, SNYDER OAKS CARE CENTER, 210 E 37TH ST, SNYDER TX, 79549"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675696, COUNTRY VILLAGE CARE, 721 W MULBERRY, ANGLETON TX, 77515"
"675701, LAWRENCE STREET HEALTH CARE CENTER, 615 LAWRENCE ST, TOMBALL TX, 77375"
"675739, REGENT CARE CENTER OF THE WOODLANDS LIMITED PARTNE, 10450 GOSLING RD, THE WOODLANDS TX, 77381"
"675672, TRISUN CARE CENTER-RIVER RIDGE, 3922 W RIVER DR, CORPUS CHRISTI TX, 78410"
"675733, STONEBRIAR NURSING AND REHABILITATION CENTER, 110 E LIVE OAK ST, AUSTIN TX, 78704"
"675788, OAK MANOR NURSING AND REHABILITATION LP, 2901 STERLING HART DR, COMMERCE TX, 75428"
"675765, WALNUT PLACE, 5515 GLEN LAKES DR, DALLAS TX, 75231"
"675746, CORONADO NURSING CENTER, 1751 N 15TH ST, ABILENE TX, 79603"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675637, WOOLDRIDGE PLACE NURSING CENTER, 7352 WOOLDRIDGE RD, CORPUS CHRISTI TX, 78414"
"675811, VICTORIA GARDENS OF FRISCO, 10700 ROLATER DR, FRISCO TX, 75035"
"675736, YOAKUM NURSING AND REHABILITATION CENTER, 1300 CARL RAMERT DR, YOAKUM TX, 77995"
"675748, HERITAGE TRAILS NURSING AND REHABILITATION CENTER, 301 LINCOLN PARK DR, CLEBURNE TX, 76033"
"675663, FORT BEND HEALTHCARE CENTER, 3010 BAMORE RD, ROSENBERG TX, 77471"
"675746, CORONADO NURSING CENTER, 1751 N 15TH ST, ABILENE TX, 79603"
"675740, KNOPP NURSING & REHAB CENTER INC, 202 BILLIE DR, FREDERICKSBURG TX, 78624"
"675714, TOMBALL REHAB & NURSING, 815 N PEACH ST, TOMBALL TX, 77375"
"675708, KEENELAND NURSING AND REHABILITATION LP, 700 S BOWIE DR, WEATHERFORD TX, 76086"
"675695, COLLEGE STREET HEALTH CARE CENTER, 4150 COLLEGE ST, BEAUMONT TX, 77707"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675740, KNOPP NURSING & REHAB CENTER INC, 202 BILLIE DR, FREDERICKSBURG TX, 78624"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675723, NAZARETH LIVING CARE CENTER, 1475 RAYNOLDS ST, EL PASO TX, 79903"
"675708, KEENELAND NURSING AND REHABILITATION LP, 700 S BOWIE DR, WEATHERFORD TX, 76086"
"675759, SENIOR CARE OF STONEGATE, 4201 STONEGATE BLVD, FORT WORTH TX, 76109"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675708, KEENELAND NURSING AND REHABILITATION LP, 700 S BOWIE DR, WEATHERFORD TX, 76086"
"675650, GARDEN TERRACE ALZHEIMERS CENTER OF EXCELLENCE, 7500 OAKMONT BLVD, FORT WORTH TX, 76132"
"675680, BRENTWOOD PLACE ONE, 3505 S BUCKNER BLVD BLDG 2, DALLAS TX, 75227"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675740, KNOPP NURSING & REHAB CENTER INC, 202 BILLIE DR, FREDERICKSBURG TX, 78624"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675699, FRIENDSWOOD HEALTH CARE CENTER, 213 HERITAGE DR, FRIENDSWOOD TX, 77546"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675748, HERITAGE TRAILS NURSING AND REHABILITATION CENTER, 301 LINCOLN PARK DR, CLEBURNE TX, 76033"
"675822, SENIOR CARE BELTLINE, 106 N BELTLINE RD, GARLAND TX, 75040"
"675774, LEGEND HEALTHCARE AND REHABILITATION - GREENVILLE, 2300 JACK FINNEY BLVD, GREENVILLE TX, 75402"
"675723, NAZARETH LIVING CARE CENTER, 1475 RAYNOLDS ST, EL PASO TX, 79903"
"675743, OCEANVIEW HEALTHCARE AND REHABILITATION, 519 NINTH AVE N, TEXAS CITY TX, 77590"
"675695, COLLEGE STREET HEALTH CARE CENTER, 4150 COLLEGE ST, BEAUMONT TX, 77707"
"675637, WOOLDRIDGE PLACE NURSING CENTER, 7352 WOOLDRIDGE RD, CORPUS CHRISTI TX, 78414"
"675689, VILLAGE HEALTHCARE AND REHABILITATION, 615 N WARE RD, MCALLEN TX, 78501"
"675748, HERITAGE TRAILS NURSING AND REHABILITATION CENTER, 301 LINCOLN PARK DR, CLEBURNE TX, 76033"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675748, HERITAGE TRAILS NURSING AND REHABILITATION CENTER, 301 LINCOLN PARK DR, CLEBURNE TX, 76033"
"675690, GOLDEN ESTATES REHABILITATION CENTER, 130 SPENCER LN, SAN ANTONIO TX, 78201"
"675641, NESBIT LIVING & RECOVERY CENTER, 1215 ASHBY, SEGUIN TX, 78155"
