455069, SCOTT & WHITE SKILLED NURSING FACILITY, 2401 SOUTH 31ST ST, TEMPLE TX, 76504
455536, AMISTAD NURSING AND REHABILITATION CENTER, 200 RIVERSIDE DR, UVALDE TX, 78801
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455718, PEBBLE CREEK NURSING CENTER, 11608 SCOTT SIMPSON DR, EL PASO TX, 79936
455685, GOOD SAMARITAN SOCIETY -- LAKE FOREST VILLAGE, 3901 MONTECITO DR, DENTON TX, 76210
455582, BAY VILLA HEALTHCARE CENTER, 1800 13TH ST, BAY CITY TX, 77414
455625, ALTA VISTA REHABILITATION AND HEALTHCARE, 510 PAREDES LINE RD, BROWNSVILLE TX, 78521
455456, BIVINS MEMORIAL NURSING HOME, 1001 WALLACE BLVD, AMARILLO TX, 79106
455727, PARK MANOR HEALTH CARE & REHABILITATION, 207 E PARKERVILLE RD, DE SOTO TX, 75115
455555, GARDEN TERRACE HEALTHCARE CENTER, 1224 CORVADURA ST, GRAHAM TX, 76450
455685, GOOD SAMARITAN SOCIETY -- LAKE FOREST VILLAGE, 3901 MONTECITO DR, DENTON TX, 76210
455536, AMISTAD NURSING AND REHABILITATION CENTER, 200 RIVERSIDE DR, UVALDE TX, 78801
455575, RETAMA MANOR NURSING CENTER, 2322 MORGAN AVE, CORPUS CHRISTI TX, 78405
455489, JEFFREY PLACE HEALTHCARE CENTER, 820 JEFFREY DR, WACO TX, 76710
455582, BAY VILLA HEALTHCARE CENTER, 1800 13TH ST, BAY CITY TX, 77414
455682, AFTON OAKS NURSING CENTER, 7514 KINGSLEY ST, HOUSTON TX, 77087
455662, RETAMA MANOR NURSING CENTER/MCALLEN, 900 S 12TH ST, MCALLEN TX, 78501
455532, PLEASANT SPRINGS HEALTHCARE CENTER, 2003 N EDWARDS ST, MOUNT PLEASANT TX, 75455
455534, HONDO NURSING AND REHABILITATION LP, 3002  AVE  Q, HONDO TX, 78861
455528, RETAMA MANOR NURSING CENTER/LAREDO-WEST, 1200 LANE, LAREDO TX, 78043
455621, VALLEY GRANDE MANOR, 1212 S BRIDGE, WESLACO TX, 78596
455510, BLANCO VILLA NURSING AND REHABILITATION LP, 8020 BLANCO RD, SAN ANTONIO TX, 78216
455516, LAKEWOOD VILLAGE HEALTH CARE CENTER, 5100 RANDOL MILL RD, FORT WORTH TX, 76112
455522, SENIOR CARE OF MARLANDWOOD WEST, 1700 MARLANDWOOD RD, TEMPLE TX, 76502
455579, SULPHUR SPRINGS HEALTH AND REHABILITATION, 411 AIRPORT RD, SULPHUR SPRINGS TX, 75482
455509, NOLAN NURSING AND REHABILITATION LP, 705 NE GEORGIA AVENUE, SWEETWATER TX, 79556
455672, GOLDEN PALMS RETIREMENT & HEALTH CENTER, 2101 TREASURE HILLS BLVD, HARLINGEN TX, 78550
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455557, THE PALMS NURSING AND REHABILITATION LP, 5607 EVERHART RD, CORPUS CHRISTI TX, 78411
455725, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU, 8450 WILL CLAYTON PKWY, HUMBLE TX, 77338
455606, PARK VIEW CARE CENTER, 3301 VIEW ST, FORT WORTH TX, 76103
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455538, MAGNOLIA MANOR, 4400 GULF ST, GROVES TX, 77619
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455714, NORTHWEST HEALTH AND REHABILITATION CENTER, 17600 CALI DR, HOUSTON TX, 77090
455533, SENIOR CARE OF WINDCREST, 8800 FOURWINDS DR, SAN ANTONIO TX, 78239
455685, GOOD SAMARITAN SOCIETY -- LAKE FOREST VILLAGE, 3901 MONTECITO DR, DENTON TX, 76210
455549, RETAMA MANOR NURSING CENTER/JOURDANTON, 1504 OAK ST, JOURDANTON TX, 78026
455728, LEXINGTON PLACE NURSING & REHABILITATION, 1661 W YOAKUM, ARANSAS PASS TX, 78336
455718, PEBBLE CREEK NURSING CENTER, 11608 SCOTT SIMPSON DR, EL PASO TX, 79936
455726, RETAMA MANOR NURSING CENTER/VICTORIA SOUTH, 3103 E AIRLINE DR, VICTORIA TX, 77901
455628, HILLTOP VILLAGE NURSING AND REHABILITATION CENTER, 1400 HILLTOP RD, KERRVILLE TX, 78028
455536, AMISTAD NURSING AND REHABILITATION CENTER, 200 RIVERSIDE DR, UVALDE TX, 78801
455515, COPPERAS COVE LTC PARTNERS INC, 607 W AVE B, COPPERAS COVE TX, 76522
455550, HOLIDAY NURSING CENTER, 280 MOFFITT DR, CENTER TX, 75935
455534, HONDO NURSING AND REHABILITATION LP, 3002  AVE  Q, HONDO TX, 78861
455554, WESTVIEW MANOR AND REHABILITATION CENTER, 414 JOHNSON DR, MC GREGOR TX, 76657
455709, POTEET MANOR, 329 SCHOOL DR, POTEET TX, 78065
455599, HERITAGE PARK REHABILITATION AND SKILLED NURSING C, 2806 REAL ST, AUSTIN TX, 78722
455486, ENNIS CARE CENTER, 1200 S HALL ST, ENNIS TX, 75119
455802, SPANISH MEADOWS, 440 E RUBEN TORRES BLVD, BROWNSVILLE TX, 78520
455471, MOUNTAIN VIEW HEALTH & REHABILITATION, 1600 MURCHISON RD, EL PASO TX, 79902
455700, WILLOWBROOK NURSING CENTER, 227 RUSSELL BLVD, NACOGDOCHES TX, 75965
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455513, LAMPASAS NURSING AND REHABILITATION CENTER, 611 N BROAD ST, LAMPASAS TX, 76550
455570, MINERAL WELLS NURSING & REHABILITATION, 316 SW 25TH AVE, MINERAL WELLS TX, 76067
455456, BIVINS MEMORIAL NURSING HOME, 1001 WALLACE BLVD, AMARILLO TX, 79106
455689, SAN PEDRO MANOR, 515 W ASHBY PL, SAN ANTONIO TX, 78212
455575, RETAMA MANOR NURSING CENTER, 2322 MORGAN AVE, CORPUS CHRISTI TX, 78405
455532, PLEASANT SPRINGS HEALTHCARE CENTER, 2003 N EDWARDS ST, MOUNT PLEASANT TX, 75455
455804, NORTHGATE HEALTH AND REHABILITATION CENTER, 5757 N KNOLL, SAN ANTONIO TX, 78240
455489, JEFFREY PLACE HEALTHCARE CENTER, 820 JEFFREY DR, WACO TX, 76710
455528, RETAMA MANOR NURSING CENTER/LAREDO-WEST, 1200 LANE, LAREDO TX, 78043
455484, SAN JUAN NURSING HOME INC, 300 N NEBRASKA, SAN JUAN TX, 78589
455510, BLANCO VILLA NURSING AND REHABILITATION LP, 8020 BLANCO RD, SAN ANTONIO TX, 78216
455586, GRAND TERRACE REHABILITATION AND HEALTHCARE, 812 W HOUSTON AVE, MCALLEN TX, 78501
455532, PLEASANT SPRINGS HEALTHCARE CENTER, 2003 N EDWARDS ST, MOUNT PLEASANT TX, 75455
455687, ALAMEDA OAKS NURSING CENTER, 1101 S ALAMEDA, CORPUS CHRISTI TX, 78404
455613, COURTYARD CONVALESCENT CENTER, 7499 STANWICK DR, HOUSTON TX, 77087
455676, COMMUNITY CARE CENTER OF HONDO, 2001 AVE E, HONDO TX, 78861
455802, SPANISH MEADOWS, 440 E RUBEN TORRES BLVD, BROWNSVILLE TX, 78520
455575, RETAMA MANOR NURSING CENTER, 2322 MORGAN AVE, CORPUS CHRISTI TX, 78405
455662, RETAMA MANOR NURSING CENTER/MCALLEN, 900 S 12TH ST, MCALLEN TX, 78501
455586, GRAND TERRACE REHABILITATION AND HEALTHCARE, 812 W HOUSTON AVE, MCALLEN TX, 78501
455489, JEFFREY PLACE HEALTHCARE CENTER, 820 JEFFREY DR, WACO TX, 76710
455724, EDGEWATER CARE CENTER, 1213 WATER ST, KERRVILLE TX, 78028
455737, CONCHO HEALTH & REHABILITATION CENTER, 613 EAKER ST, EDEN TX, 76837
455456, BIVINS MEMORIAL NURSING HOME, 1001 WALLACE BLVD, AMARILLO TX, 79106
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455628, HILLTOP VILLAGE NURSING AND REHABILITATION CENTER, 1400 HILLTOP RD, KERRVILLE TX, 78028
455642, HERITAGE VILLA NURSING AND REHABILITATION LP, 310 E LAWRENCE ST, DAYTON TX, 77535
455726, RETAMA MANOR NURSING CENTER/VICTORIA SOUTH, 3103 E AIRLINE DR, VICTORIA TX, 77901
455533, SENIOR CARE OF WINDCREST, 8800 FOURWINDS DR, SAN ANTONIO TX, 78239
455725, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU, 8450 WILL CLAYTON PKWY, HUMBLE TX, 77338
455456, BIVINS MEMORIAL NURSING HOME, 1001 WALLACE BLVD, AMARILLO TX, 79106
455478, QUALITY CARE OF WACO, 2501 MAPLE AVE, WACO TX, 76707
455714, NORTHWEST HEALTH AND REHABILITATION CENTER, 17600 CALI DR, HOUSTON TX, 77090
455471, MOUNTAIN VIEW HEALTH & REHABILITATION, 1600 MURCHISON RD, EL PASO TX, 79902
455705, THE MONTEVISTA AT CORONADO, 1575 BELVIDERE, EL PASO TX, 79912
455534, HONDO NURSING AND REHABILITATION LP, 3002  AVE  Q, HONDO TX, 78861
455651, DOWNTOWN HEALTH AND REHABILITATION CENTER, 424 S ADAMS ST, FORT WORTH TX, 76104
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455493, VISTA HILLS HEALTH CARE CENTER, 1599 LOMALAND DR, EL PASO TX, 79935
455597, MEMORIAL MEDICAL NURSING CENTER, 307 W CYPRESS ST, SAN ANTONIO TX, 78212
455601, ALVARADO LTC PARTNERS INC, 101 N PARKWAY, ALVARADO TX, 76009
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455480, HERITAGE CONVALESCENT CENTER, 1009 CLYDE ST, AMARILLO TX, 79106
455509, NOLAN NURSING AND REHABILITATION LP, 705 NE GEORGIA AVENUE, SWEETWATER TX, 79556
455705, THE MONTEVISTA AT CORONADO, 1575 BELVIDERE, EL PASO TX, 79912
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455642, HERITAGE VILLA NURSING AND REHABILITATION LP, 310 E LAWRENCE ST, DAYTON TX, 77535
455515, COPPERAS COVE LTC PARTNERS INC, 607 W AVE B, COPPERAS COVE TX, 76522
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455705, THE MONTEVISTA AT CORONADO, 1575 BELVIDERE, EL PASO TX, 79912
455697, SENIOR CARE OF CORPUS CHRISTI, 202 FORTUNE DR, CORPUS CHRISTI TX, 78405
455725, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU, 8450 WILL CLAYTON PKWY, HUMBLE TX, 77338
455513, LAMPASAS NURSING AND REHABILITATION CENTER, 611 N BROAD ST, LAMPASAS TX, 76550
455718, PEBBLE CREEK NURSING CENTER, 11608 SCOTT SIMPSON DR, EL PASO TX, 79936
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455485, THE CLAIRMONT TYLER, 900 S BAXTER AVE, TYLER TX, 75701
455565, PALESTINE HEALTHCARE CENTER, 1816 TILE FACTORY RD, PALESTINE TX, 75801
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455687, ALAMEDA OAKS NURSING CENTER, 1101 S ALAMEDA, CORPUS CHRISTI TX, 78404
455467, ALAMO HEIGHTS HEALTH AND REHABILITATION CENTER, 8223 BROADWAY, SAN ANTONIO TX, 78209
455628, HILLTOP VILLAGE NURSING AND REHABILITATION CENTER, 1400 HILLTOP RD, KERRVILLE TX, 78028
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455822, RETAMA MANOR NURSING CENTER/HARLINGEN, 820 CAMELOT, HARLINGEN TX, 78550
455631, COLONIAL MANOR NURSING CENTER, 2035 N GRANBURY ST, CLEBURNE TX, 76031
455817, RETAMA MANOR NURSING CENTER/SAN ANTONIO NORTH, 501 OGDEN, SAN ANTONIO TX, 78212
455528, RETAMA MANOR NURSING CENTER/LAREDO-WEST, 1200 LANE, LAREDO TX, 78043
455456, BIVINS MEMORIAL NURSING HOME, 1001 WALLACE BLVD, AMARILLO TX, 79106
455676, COMMUNITY CARE CENTER OF HONDO, 2001 AVE E, HONDO TX, 78861
455724, EDGEWATER CARE CENTER, 1213 WATER ST, KERRVILLE TX, 78028
455673, PARKWOOD PLACE HEALTHCARE CENTER, 300 N BYNUM, LUFKIN TX, 75904
455592, WEST SIDE CAMPUS OF CARE, 1950 S LAS VEGAS TRAIL, WHITE SETTLEMENT TX, 76108
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455724, EDGEWATER CARE CENTER, 1213 WATER ST, KERRVILLE TX, 78028
455672, GOLDEN PALMS RETIREMENT & HEALTH CENTER, 2101 TREASURE HILLS BLVD, HARLINGEN TX, 78550
455838, RETAMA MANOR NURSING CENTER/ROBSTOWN, 603 E AVE J, ROBSTOWN TX, 78380
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455690, PARKS HEALTH CENTER, 111 PARKS VILLAGE DR, ODESSA TX, 79765
455631, COLONIAL MANOR NURSING CENTER, 2035 N GRANBURY ST, CLEBURNE TX, 76031
455682, AFTON OAKS NURSING CENTER, 7514 KINGSLEY ST, HOUSTON TX, 77087
455589, FORTRESS NURSING AND REHABILITATION LP, 1105 ROCK PRAIRIE RD, COLLEGE STATION TX, 77845
455484, SAN JUAN NURSING HOME INC, 300 N NEBRASKA, SAN JUAN TX, 78589
455705, THE MONTEVISTA AT CORONADO, 1575 BELVIDERE, EL PASO TX, 79912
455597, MEMORIAL MEDICAL NURSING CENTER, 307 W CYPRESS ST, SAN ANTONIO TX, 78212
455601, ALVARADO LTC PARTNERS INC, 101 N PARKWAY, ALVARADO TX, 76009
455797, PEARSALL NURSING AND REHABILITATION CENTER - NORTH, 169 MEDICAL DR, PEARSALL TX, 78061
455592, WEST SIDE CAMPUS OF CARE, 1950 S LAS VEGAS TRAIL, WHITE SETTLEMENT TX, 76108
455724, EDGEWATER CARE CENTER, 1213 WATER ST, KERRVILLE TX, 78028
455599, HERITAGE PARK REHABILITATION AND SKILLED NURSING C, 2806 REAL ST, AUSTIN TX, 78722
455718, PEBBLE CREEK NURSING CENTER, 11608 SCOTT SIMPSON DR, EL PASO TX, 79936
455727, PARK MANOR HEALTH CARE & REHABILITATION, 207 E PARKERVILLE RD, DE SOTO TX, 75115
455532, PLEASANT SPRINGS HEALTHCARE CENTER, 2003 N EDWARDS ST, MOUNT PLEASANT TX, 75455
455642, HERITAGE VILLA NURSING AND REHABILITATION LP, 310 E LAWRENCE ST, DAYTON TX, 77535
455554, WESTVIEW MANOR AND REHABILITATION CENTER, 414 JOHNSON DR, MC GREGOR TX, 76657
455557, THE PALMS NURSING AND REHABILITATION LP, 5607 EVERHART RD, CORPUS CHRISTI TX, 78411
455551, PLAINVIEW HEALTHCARE CENTER, 2510 W 24TH ST, PLAINVIEW TX, 79072
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455485, THE CLAIRMONT TYLER, 900 S BAXTER AVE, TYLER TX, 75701
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455582, BAY VILLA HEALTHCARE CENTER, 1800 13TH ST, BAY CITY TX, 77414
455684, CLAIRMONT LONGVIEW, 3201 N FOURTH ST, LONGVIEW TX, 75605
455804, NORTHGATE HEALTH AND REHABILITATION CENTER, 5757 N KNOLL, SAN ANTONIO TX, 78240
455628, HILLTOP VILLAGE NURSING AND REHABILITATION CENTER, 1400 HILLTOP RD, KERRVILLE TX, 78028
455797, PEARSALL NURSING AND REHABILITATION CENTER - NORTH, 169 MEDICAL DR, PEARSALL TX, 78061
455515, COPPERAS COVE LTC PARTNERS INC, 607 W AVE B, COPPERAS COVE TX, 76522
455510, BLANCO VILLA NURSING AND REHABILITATION LP, 8020 BLANCO RD, SAN ANTONIO TX, 78216
455513, LAMPASAS NURSING AND REHABILITATION CENTER, 611 N BROAD ST, LAMPASAS TX, 76550
455557, THE PALMS NURSING AND REHABILITATION LP, 5607 EVERHART RD, CORPUS CHRISTI TX, 78411
455613, COURTYARD CONVALESCENT CENTER, 7499 STANWICK DR, HOUSTON TX, 77087
455703, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA, 1525 TULL DR, KATY TX, 77449
455485, THE CLAIRMONT TYLER, 900 S BAXTER AVE, TYLER TX, 75701
455697, SENIOR CARE OF CORPUS CHRISTI, 202 FORTUNE DR, CORPUS CHRISTI TX, 78405
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455534, HONDO NURSING AND REHABILITATION LP, 3002  AVE  Q, HONDO TX, 78861
455494, MANORCARE HEALTH SERVICES, 7625 GLENVIEW DR, NORTH RICHLAND HILLS TX, 76180
455674, WELLINGTON OAKS NURSING AND REHABILITATION LP, 701 SAINT LOUIS AVE, FORT WORTH TX, 76104
455522, SENIOR CARE OF MARLANDWOOD WEST, 1700 MARLANDWOOD RD, TEMPLE TX, 76502
455703, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA, 1525 TULL DR, KATY TX, 77449
455533, SENIOR CARE OF WINDCREST, 8800 FOURWINDS DR, SAN ANTONIO TX, 78239
455637, WELLINGTON REHABILITATION AND HEALTHCARE, 1802 S 31ST, TEMPLE TX, 76504
455477, LAKE JACKSON HEALTHCARE CENTER, 413 GARLAND DR, LAKE JACKSON TX, 77566
455513, LAMPASAS NURSING AND REHABILITATION CENTER, 611 N BROAD ST, LAMPASAS TX, 76550
455621, VALLEY GRANDE MANOR, 1212 S BRIDGE, WESLACO TX, 78596
455485, THE CLAIRMONT TYLER, 900 S BAXTER AVE, TYLER TX, 75701
455550, HOLIDAY NURSING CENTER, 280 MOFFITT DR, CENTER TX, 75935
455589, FORTRESS NURSING AND REHABILITATION LP, 1105 ROCK PRAIRIE RD, COLLEGE STATION TX, 77845
455570, MINERAL WELLS NURSING & REHABILITATION, 316 SW 25TH AVE, MINERAL WELLS TX, 76067
455510, BLANCO VILLA NURSING AND REHABILITATION LP, 8020 BLANCO RD, SAN ANTONIO TX, 78216
455480, HERITAGE CONVALESCENT CENTER, 1009 CLYDE ST, AMARILLO TX, 79106
455748, ASHFORD HALL, 2021 SHOAF DR, IRVING TX, 75061
455456, BIVINS MEMORIAL NURSING HOME, 1001 WALLACE BLVD, AMARILLO TX, 79106
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455725, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU, 8450 WILL CLAYTON PKWY, HUMBLE TX, 77338
455642, HERITAGE VILLA NURSING AND REHABILITATION LP, 310 E LAWRENCE ST, DAYTON TX, 77535
455653, SKYLINE NURSING CENTER, 3326 BURGOYNE, DALLAS TX, 75233
455684, CLAIRMONT LONGVIEW, 3201 N FOURTH ST, LONGVIEW TX, 75605
455489, JEFFREY PLACE HEALTHCARE CENTER, 820 JEFFREY DR, WACO TX, 76710
455480, HERITAGE CONVALESCENT CENTER, 1009 CLYDE ST, AMARILLO TX, 79106
455662, RETAMA MANOR NURSING CENTER/MCALLEN, 900 S 12TH ST, MCALLEN TX, 78501
455675, PLUM CREEK HEALTHCARE RESIDENCE, 5601 PLUM CREEK DR, AMARILLO TX, 79124
455565, PALESTINE HEALTHCARE CENTER, 1816 TILE FACTORY RD, PALESTINE TX, 75801
455536, AMISTAD NURSING AND REHABILITATION CENTER, 200 RIVERSIDE DR, UVALDE TX, 78801
455678, SUMMER MEADOWS, 301 HOLLYBROOK DR, LONGVIEW TX, 75605
455513, LAMPASAS NURSING AND REHABILITATION CENTER, 611 N BROAD ST, LAMPASAS TX, 76550
455724, EDGEWATER CARE CENTER, 1213 WATER ST, KERRVILLE TX, 78028
455456, BIVINS MEMORIAL NURSING HOME, 1001 WALLACE BLVD, AMARILLO TX, 79106
455683, HENDRICK SKILLED NURSING FACILITY, 1900 PINE, ABILENE TX, 79601
455725, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU, 8450 WILL CLAYTON PKWY, HUMBLE TX, 77338
455673, PARKWOOD PLACE HEALTHCARE CENTER, 300 N BYNUM, LUFKIN TX, 75904
455602, WESTERN HILLS HEALTHCARE RESIDENCE, 400 OLD SIDNEY RD, COMANCHE TX, 76442
455575, RETAMA MANOR NURSING CENTER, 2322 MORGAN AVE, CORPUS CHRISTI TX, 78405
455702, KARNES CITY HEALTH AND REHABILITATION CENTER, 209 COUNTRY CLUB DR, KARNES CITY TX, 78118
455455, MERIDIAN CARE OF ALICE, 218 219 N KING ST, ALICE TX, 78332
455522, SENIOR CARE OF MARLANDWOOD WEST, 1700 MARLANDWOOD RD, TEMPLE TX, 76502
455625, ALTA VISTA REHABILITATION AND HEALTHCARE, 510 PAREDES LINE RD, BROWNSVILLE TX, 78521
455705, THE MONTEVISTA AT CORONADO, 1575 BELVIDERE, EL PASO TX, 79912
455532, PLEASANT SPRINGS HEALTHCARE CENTER, 2003 N EDWARDS ST, MOUNT PLEASANT TX, 75455
455484, SAN JUAN NURSING HOME INC, 300 N NEBRASKA, SAN JUAN TX, 78589
455534, HONDO NURSING AND REHABILITATION LP, 3002  AVE  Q, HONDO TX, 78861
455796, TOWN AND COUNTRY MANOR, 625 N MAIN ST, BOERNE TX, 78006
455513, LAMPASAS NURSING AND REHABILITATION CENTER, 611 N BROAD ST, LAMPASAS TX, 76550
455557, THE PALMS NURSING AND REHABILITATION LP, 5607 EVERHART RD, CORPUS CHRISTI TX, 78411
455799, HEARTLAND HEALTHCARE CENTER, 11406 RUSTIC ROCK DRIVE, AUSTIN TX, 78750
455555, GARDEN TERRACE HEALTHCARE CENTER, 1224 CORVADURA ST, GRAHAM TX, 76450
455532, PLEASANT SPRINGS HEALTHCARE CENTER, 2003 N EDWARDS ST, MOUNT PLEASANT TX, 75455
455662, RETAMA MANOR NURSING CENTER/MCALLEN, 900 S 12TH ST, MCALLEN TX, 78501
455651, DOWNTOWN HEALTH AND REHABILITATION CENTER, 424 S ADAMS ST, FORT WORTH TX, 76104
455700, WILLOWBROOK NURSING CENTER, 227 RUSSELL BLVD, NACOGDOCHES TX, 75965
455822, RETAMA MANOR NURSING CENTER/HARLINGEN, 820 CAMELOT, HARLINGEN TX, 78550
455714, NORTHWEST HEALTH AND REHABILITATION CENTER, 17600 CALI DR, HOUSTON TX, 77090
455714, NORTHWEST HEALTH AND REHABILITATION CENTER, 17600 CALI DR, HOUSTON TX, 77090
455785, SENIOR CARE OF WESTERN HILLS, 512 DRAPER DR, TEMPLE TX, 76504
455589, FORTRESS NURSING AND REHABILITATION LP, 1105 ROCK PRAIRIE RD, COLLEGE STATION TX, 77845
455515, COPPERAS COVE LTC PARTNERS INC, 607 W AVE B, COPPERAS COVE TX, 76522
455528, RETAMA MANOR NURSING CENTER/LAREDO-WEST, 1200 LANE, LAREDO TX, 78043
455510, BLANCO VILLA NURSING AND REHABILITATION LP, 8020 BLANCO RD, SAN ANTONIO TX, 78216
455689, SAN PEDRO MANOR, 515 W ASHBY PL, SAN ANTONIO TX, 78212
455682, AFTON OAKS NURSING CENTER, 7514 KINGSLEY ST, HOUSTON TX, 77087
455582, BAY VILLA HEALTHCARE CENTER, 1800 13TH ST, BAY CITY TX, 77414
455631, COLONIAL MANOR NURSING CENTER, 2035 N GRANBURY ST, CLEBURNE TX, 76031
455489, JEFFREY PLACE HEALTHCARE CENTER, 820 JEFFREY DR, WACO TX, 76710
455538, MAGNOLIA MANOR, 4400 GULF ST, GROVES TX, 77619
455703, OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA, 1525 TULL DR, KATY TX, 77449
455646, MARSHALL MANOR NURSING & REHABILITATION CENTER, 1007 S WASHINGTON AVE, MARSHALL TX, 75670
455674, WELLINGTON OAKS NURSING AND REHABILITATION LP, 701 SAINT LOUIS AVE, FORT WORTH TX, 76104
455589, FORTRESS NURSING AND REHABILITATION LP, 1105 ROCK PRAIRIE RD, COLLEGE STATION TX, 77845
455471, MOUNTAIN VIEW HEALTH & REHABILITATION, 1600 MURCHISON RD, EL PASO TX, 79902
455689, SAN PEDRO MANOR, 515 W ASHBY PL, SAN ANTONIO TX, 78212
455582, BAY VILLA HEALTHCARE CENTER, 1800 13TH ST, BAY CITY TX, 77414
455551, PLAINVIEW HEALTHCARE CENTER, 2510 W 24TH ST, PLAINVIEW TX, 79072
455565, PALESTINE HEALTHCARE CENTER, 1816 TILE FACTORY RD, PALESTINE TX, 75801
455516, LAKEWOOD VILLAGE HEALTH CARE CENTER, 5100 RANDOL MILL RD, FORT WORTH TX, 76112
455674, WELLINGTON OAKS NURSING AND REHABILITATION LP, 701 SAINT LOUIS AVE, FORT WORTH TX, 76104
455570, MINERAL WELLS NURSING & REHABILITATION, 316 SW 25TH AVE, MINERAL WELLS TX, 76067
455617, CHRISTIAN CARE CENTER, 1000 WIGGINS PKWY, MESQUITE TX, 75150
455642, HERITAGE VILLA NURSING AND REHABILITATION LP, 310 E LAWRENCE ST, DAYTON TX, 77535
455618, EDEN HOME INC, 631 LAKEVIEW BLVD, NEW BRAUNFELS TX, 78130
455557, THE PALMS NURSING AND REHABILITATION LP, 5607 EVERHART RD, CORPUS CHRISTI TX, 78411
455517, GARDENDALE REHABILITATION AND NURSING CENTER, 1521 E RUSK, JACKSONVILLE TX, 75766
455601, ALVARADO LTC PARTNERS INC, 101 N PARKWAY, ALVARADO TX, 76009
455536, AMISTAD NURSING AND REHABILITATION CENTER, 200 RIVERSIDE DR, UVALDE TX, 78801
455713, SUNRISE NURSING AND REHABILITATION CENTER, 50 BRIGGS ST, SAN ANTONIO TX, 78224
455533, SENIOR CARE OF WINDCREST, 8800 FOURWINDS DR, SAN ANTONIO TX, 78239
455533, SENIOR CARE OF WINDCREST, 8800 FOURWINDS DR, SAN ANTONIO TX, 78239
455643, MATAGORDA HOUSE HEALTHCARE CENTER, 700 12TH ST, BAY CITY TX, 77414
455538, MAGNOLIA MANOR, 4400 GULF ST, GROVES TX, 77619
455727, PARK MANOR HEALTH CARE & REHABILITATION, 207 E PARKERVILLE RD, DE SOTO TX, 75115
455589, FORTRESS NURSING AND REHABILITATION LP, 1105 ROCK PRAIRIE RD, COLLEGE STATION TX, 77845
455517, GARDENDALE REHABILITATION AND NURSING CENTER, 1521 E RUSK, JACKSONVILLE TX, 75766
455744, MULBERRY MANOR, 1670 LINGLEVILLE RD, STEPHENVILLE TX, 76401
455457, MANORCARE HEALTH SERVICES, 2129 SKYLINE DR, FORT WORTH TX, 76114
455753, OAK BROOK HEALTH CARE CENTER, 107 STACY, WHITEHOUSE TX, 75791
455748, ASHFORD HALL, 2021 SHOAF DR, IRVING TX, 75061
455705, THE MONTEVISTA AT CORONADO, 1575 BELVIDERE, EL PASO TX, 79912
455651, DOWNTOWN HEALTH AND REHABILITATION CENTER, 424 S ADAMS ST, FORT WORTH TX, 76104
