"675225, GREEN ACRES OF BAYTOWN, 2000 BEAUMONT ST, BAYTOWN TX, 77520"
"675446, REGENCY MANOR NURSING AND REHABILITATION LP, 1615 ELEVENTH ST, FLORESVILLE TX, 78114"
"675309, RETAMA MANOR NURSING CENTER/ALICE, 606 COYOTE TR, ALICE TX, 78332"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675323, BAYWIND VILLAGE CONVALESCENT CENTER, 411 ALABAMA AVE, LEAGUE CITY TX, 77573"
"675379, HAVENCARE NURSING AND REHABILITATION CENTER LLC, 111 RUTHLYNN DR, LONGVIEW TX, 75601"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675489, DEVINE HEALTH & REHABILITATION, 104 ENTERPRISE AVE, DEVINE TX, 78016"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675320, ANDERSON NURSING CENTER, 520 BRADBURN RD, GRAND SALINE TX, 75140"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675490, GOLDEN VILLA, 1104 S WILLIAM ST, ATLANTA TX, 75551"
"675402, ROCKWALL NURSING CARE CENTER, 206 STORRS, ROCKWALL TX, 75087"
"675402, ROCKWALL NURSING CARE CENTER, 206 STORRS, ROCKWALL TX, 75087"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675366, MAGNIFIED NURSING AND REHABILITATION LP, 1115 ANDERSON, COLLEGE STATION TX, 77840"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675433, FOCUSED CARE AT HUNTSVILLE, 1302 NOTTINGHAM ST, HUNTSVILLE TX, 77340"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675409, WINDSOR MISSION OAKS, 3030  S  ROOSEVELT AVE, SAN ANTONIO TX, 78214"
"675406, GOLDEN YEARS NURSING AND REHABILITATION CENTER, 318 CHAMBERS ST, MARLIN TX, 76661"
"675398, FOCUSED CARE OF CENTER, 501 TIMPSON, CENTER TX, 75935"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675330, THE OAKS AT RADFORD HILLS, 725 MEDICAL DR, ABILENE TX, 79601"
"675326, CENTRAL TEXAS NURSING & REHABILITATION, 1800 N BROADWAY ST, BALLINGER TX, 76821"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675417, SENIOR CARE HEALTH AND REHABILITATION CENTER - DAL, 2815 MARTIN LUTHER KING JR BLVD, DALLAS TX, 75215"
"675320, ANDERSON NURSING CENTER, 520 BRADBURN RD, GRAND SALINE TX, 75140"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675367, GREENVILLE GARDENS, 3500 PARK ST, GREENVILLE TX, 75401"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675361, WHARTON NURSING AND REHABILITATION CENTER, 1220 SUNNY LANE, WHARTON TX, 77488"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675327, PAMPA NURSING CENTER, 1321 W KENTUCKY, PAMPA TX, 79065"
"675392, SAN JACINTO MANOR, 206 W P ST, DEER PARK TX, 77536"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675398, FOCUSED CARE OF CENTER, 501 TIMPSON, CENTER TX, 75935"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675475, RETAMA MANOR NURSING CENTER/RAYMONDVILLE, 1700 S EXPRESSWAY 77, RAYMONDVILLE TX, 78580"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675398, FOCUSED CARE OF CENTER, 501 TIMPSON, CENTER TX, 75935"
"675418, THE MANOR AT SEAGOVILLE, 2416 ELIZABETH LN, SEAGOVILLE TX, 75159"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675336, KIRKLAND COURT HEALTH AND REHABILITATION CENTER, 1601 KIRKLAND DR, AMARILLO TX, 79106"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675352, BRENTWOOD PLACE THREE, 3505 S BUCKNER BLVD BLDG 4, DALLAS TX, 75227"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675379, HAVENCARE NURSING AND REHABILITATION CENTER LLC, 111 RUTHLYNN DR, LONGVIEW TX, 75601"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675366, MAGNIFIED NURSING AND REHABILITATION LP, 1115 ANDERSON, COLLEGE STATION TX, 77840"
"675372, LA BAHIA NURSING AND REHABILITATION LP, 225 E WARD ST, GOLIAD TX, 77963"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675402, ROCKWALL NURSING CARE CENTER, 206 STORRS, ROCKWALL TX, 75087"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675366, MAGNIFIED NURSING AND REHABILITATION LP, 1115 ANDERSON, COLLEGE STATION TX, 77840"
"675409, WINDSOR MISSION OAKS, 3030  S  ROOSEVELT AVE, SAN ANTONIO TX, 78214"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675380, WINDSOR NURSING AND REHABILITATION CENTER OF SEGUI, 1219 EASTWOOD DR, SEGUIN TX, 78155"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675399, NAVASOTA NURSING AND REHABILITATION LP, 1405 E WASHINGTON, NAVASOTA TX, 77868"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675406, GOLDEN YEARS NURSING AND REHABILITATION CENTER, 318 CHAMBERS ST, MARLIN TX, 76661"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675352, BRENTWOOD PLACE THREE, 3505 S BUCKNER BLVD BLDG 4, DALLAS TX, 75227"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675346, HERITAGE OAKS NURSING AND REHABILITATION CENTER, 5301 UNIVERSITY AVE, LUBBOCK TX, 79413"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675434, SILVER PINES NURSING AND REHABILITATION LP, 503 OLD AUSTIN HIGHWAY, BASTROP TX, 78602"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675406, GOLDEN YEARS NURSING AND REHABILITATION CENTER, 318 CHAMBERS ST, MARLIN TX, 76661"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675392, SAN JACINTO MANOR, 206 W P ST, DEER PARK TX, 77536"
"675402, ROCKWALL NURSING CARE CENTER, 206 STORRS, ROCKWALL TX, 75087"
"675395, VAL VERDE NURSING AND REHABILITATION CENTER, 100 HERMANN DR, DEL RIO TX, 78840"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675361, WHARTON NURSING AND REHABILITATION CENTER, 1220 SUNNY LANE, WHARTON TX, 77488"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675311, FAIRVIEW HEALTHCARE RESIDENCE, 601 E REUNION ST, FAIRFIELD TX, 75840"
"675346, HERITAGE OAKS NURSING AND REHABILITATION CENTER, 5301 UNIVERSITY AVE, LUBBOCK TX, 79413"
"675407, RALLS NURSING HOME, 1111 AVENUE P, RALLS TX, 79357"
"675329, LEVELLAND NURSING & REHABILITATION CENTER, 210 WEST AVE, LEVELLAND TX, 79336"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675366, MAGNIFIED NURSING AND REHABILITATION LP, 1115 ANDERSON, COLLEGE STATION TX, 77840"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675330, THE OAKS AT RADFORD HILLS, 725 MEDICAL DR, ABILENE TX, 79601"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675373, CARRIZO SPRINGS NURSING AND REHABILITATION LP, 506 S 7TH ST, CARRIZO SPRINGS TX, 78834"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675326, CENTRAL TEXAS NURSING & REHABILITATION, 1800 N BROADWAY ST, BALLINGER TX, 76821"
"675366, MAGNIFIED NURSING AND REHABILITATION LP, 1115 ANDERSON, COLLEGE STATION TX, 77840"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675406, GOLDEN YEARS NURSING AND REHABILITATION CENTER, 318 CHAMBERS ST, MARLIN TX, 76661"
"675356, BASTROP NURSING CENTER, 400 OLD AUSTIN HWY, BASTROP TX, 78602"
"675484, SHEPHERD LTC PARTNERS INC., 101 WOODLAND PARK DR, SHEPHERD TX, 77371"
"675350, WILLOW SPRINGS HEALTH & REHABILITATION CENTER, 4934 S 7TH ST, ABILENE TX, 79605"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675319, DELEON NURSING AND REHABILITATION LP, 809 E NAVARRO, DE LEON TX, 76444"
"675394, OAKWOOD MANOR NURSING HOME, 225 S MAIN ST, VIDOR TX, 77662"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675346, HERITAGE OAKS NURSING AND REHABILITATION CENTER, 5301 UNIVERSITY AVE, LUBBOCK TX, 79413"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675462, PARKVIEW NURSING AND REHABILITATION CENTER, 3200 PARKWAY, BIG SPRING TX, 79720"
"675350, WILLOW SPRINGS HEALTH & REHABILITATION CENTER, 4934 S 7TH ST, ABILENE TX, 79605"
"675379, HAVENCARE NURSING AND REHABILITATION CENTER LLC, 111 RUTHLYNN DR, LONGVIEW TX, 75601"
"675396, RETAMA MANOR/LAREDO SOUTH, 1100 GALVESTON, LAREDO TX, 78040"
"675344, SWEENY HOUSE, 109 N MCKINNEY, SWEENY TX, 77480"
"675388, HILLVIEW MANOR, 1110 RICE ST, GOLDTHWAITE TX, 76844"
"675374, IRVING NURSING AND REHABILITATION LP, 619 N BRITAIN RD, IRVING TX, 75061"
"675365, PASADENA CARE CENTER, 4006 VISTA RD, PASADENA TX, 77504"
"675366, MAGNIFIED NURSING AND REHABILITATION LP, 1115 ANDERSON, COLLEGE STATION TX, 77840"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675371, RIVERVIEW NURSING AND REHABILITATION LP, 1102 RIVER RD, BOERNE TX, 78006"
"675439, MULLICAN CARE CENTER, 105 N MAIN ST, SAVOY TX, 75479"
"675367, GREENVILLE GARDENS, 3500 PARK ST, GREENVILLE TX, 75401"
"675360, WOODLAND SPRINGS NURSING CENTER, 1010 DALLAS ST, WACO TX, 76704"
"675503, BEACON HILL, 3515 S PARK AVE, DENISON TX, 75020"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675320, ANDERSON NURSING CENTER, 520 BRADBURN RD, GRAND SALINE TX, 75140"
"675386, WHISPERING PINES LODGE, 2131 ALPINE RD, LONGVIEW TX, 75601"
"675369, GRANDVIEW NURSING AND REHABILITATION CENTER, 301 W CRINER ST, GRANDVIEW TX, 76050"
"675327, PAMPA NURSING CENTER, 1321 W KENTUCKY, PAMPA TX, 79065"
"675320, ANDERSON NURSING CENTER, 520 BRADBURN RD, GRAND SALINE TX, 75140"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675446, REGENCY MANOR NURSING AND REHABILITATION LP, 1615 ELEVENTH ST, FLORESVILLE TX, 78114"
"675387, CARTHAGE LTC PARTNERS INC, 501 COTTAGE RD, CARTHAGE TX, 75633"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675361, WHARTON NURSING AND REHABILITATION CENTER, 1220 SUNNY LANE, WHARTON TX, 77488"
"675370, THE METHODIST HOSPITAL SNF, 6565 FANNIN, HOUSTON TX, 77030"
"675363, RETAMA MANOR NURSING CENTER/WESLACO, 721 AIRPORT DR, WESLACO TX, 78596"
"675321, FAITH MEMORIAL NURSING HOME, 811 GARNER RD, PASADENA TX, 77502"
"675330, THE OAKS AT RADFORD HILLS, 725 MEDICAL DR, ABILENE TX, 79601"
"675317, DEERINGS NURSING AND REHABILITATION LP, 1020 N COUNTY RD WEST, ODESSA TX, 79763"
"675361, WHARTON NURSING AND REHABILITATION CENTER, 1220 SUNNY LANE, WHARTON TX, 77488"
"675439, MULLICAN CARE CENTER, 105 N MAIN ST, SAVOY TX, 75479"
"675462, PARKVIEW NURSING AND REHABILITATION CENTER, 3200 PARKWAY, BIG SPRING TX, 79720"
"675484, SHEPHERD LTC PARTNERS INC., 101 WOODLAND PARK DR, SHEPHERD TX, 77371"
"675434, SILVER PINES NURSING AND REHABILITATION LP, 503 OLD AUSTIN HIGHWAY, BASTROP TX, 78602"
"675441, RENAISSANCE CARE CENTER, 1400 BLACKSHILL DR, GAINESVILLE TX, 76240"
"675460, PARK HIGHLANDS NURSING & REHABILITATION CENTER, 711 LUCAS ST, ATHENS TX, 75751"
"675478, PRAIRIE HOUSE LIVING CENTER, 1301 MESA DR, PLAINVIEW TX, 79072"
"675484, SHEPHERD LTC PARTNERS INC., 101 WOODLAND PARK DR, SHEPHERD TX, 77371"
"675484, SHEPHERD LTC PARTNERS INC., 101 WOODLAND PARK DR, SHEPHERD TX, 77371"
"675443, PRAIRIE ACRES, 201 E 15TH, FRIONA TX, 79035"
"675433, FOCUSED CARE AT HUNTSVILLE, 1302 NOTTINGHAM ST, HUNTSVILLE TX, 77340"
"675572, GLEN ROSE NURSING AND REHAB CENTER, 1019 HOLDEN ST, GLEN ROSE TX, 76043"
"675423, ASHFORD GARDENS, 7210 NORTHLINE DR, HOUSTON TX, 77076"
"675612, THE WESTBURY PLACE, 5201 S WILLOW DR, HOUSTON TX, 77035"
"675409, WINDSOR MISSION OAKS, 3030  S  ROOSEVELT AVE, SAN ANTONIO TX, 78214"
"675443, PRAIRIE ACRES, 201 E 15TH, FRIONA TX, 79035"
"675415, LAS PALMAS HEALTHCARE CENTER, 1301 E QUEBEC AVE, MCALLEN TX, 78503"
"675622, CITYVIEW CARE CENTER, 5801 BRYANT IRVIN RD, FORT WORTH TX, 76132"
"675478, PRAIRIE HOUSE LIVING CENTER, 1301 MESA DR, PLAINVIEW TX, 79072"
"675501, HERITAGE OAKS WEST RETIREMENT VILLAGE, 3300 W 2ND AVE, CORSICANA TX, 75110"
"675471, BONHAM NURSING AND REHABILITATION LP, 709 W FIFTH ST, BONHAM TX, 75418"
"675503, BEACON HILL, 3515 S PARK AVE, DENISON TX, 75020"
"675518, THE HILLTOP ON MAIN, 1015 N MAIN, MERIDIAN TX, 76665"
"675490, GOLDEN VILLA, 1104 S WILLIAM ST, ATLANTA TX, 75551"
"675417, SENIOR CARE HEALTH AND REHABILITATION CENTER - DAL, 2815 MARTIN LUTHER KING JR BLVD, DALLAS TX, 75215"
"675409, WINDSOR MISSION OAKS, 3030  S  ROOSEVELT AVE, SAN ANTONIO TX, 78214"
"675513, DECATUR NURSING AND REHABILITATION LP, 605 W MULBERRY, DECATUR TX, 76234"
"675596, MONTE SIESTA NURSING AND REHABILITATION LP, 4501 DUDMAR DR, AUSTIN TX, 78735"
"675443, PRAIRIE ACRES, 201 E 15TH, FRIONA TX, 79035"
"675487, CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI, 2606 HOSPITAL BVLD, CORPUS CHRISTI TX, 78405"
"675409, WINDSOR MISSION OAKS, 3030  S  ROOSEVELT AVE, SAN ANTONIO TX, 78214"
"675495, LAUREL COURT, 3830 MUSTANG ROAD, ALVIN TX, 77511"
"675471, BONHAM NURSING AND REHABILITATION LP, 709 W FIFTH ST, BONHAM TX, 75418"
"675468, HICO NURSING AND REHABILITATION, 712 RAILROAD AVE, HICO TX, 76457"
"675487, CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI, 2606 HOSPITAL BVLD, CORPUS CHRISTI TX, 78405"
"675490, GOLDEN VILLA, 1104 S WILLIAM ST, ATLANTA TX, 75551"
"675502, RETAMA MANOR NURSING CENTER/PLEASANTON NORTH, 404 GOODWIN ST, PLEASANTON TX, 78064"
"675494, KLEBERG COUNTY NURSING AND REHABILITATION LP, 316 GENERAL CAVAZOS BLVD, KINGSVILLE TX, 78363"
"675462, PARKVIEW NURSING AND REHABILITATION CENTER, 3200 PARKWAY, BIG SPRING TX, 79720"
"675434, SILVER PINES NURSING AND REHABILITATION LP, 503 OLD AUSTIN HIGHWAY, BASTROP TX, 78602"
"675568, OASIS NURSING & REHABILITATION CENTER, 9001 N LOOP, EL PASO TX, 79907"
"675498, HILLSIDE HEIGHTS REHABILITATION SUITES, 6650 SOUTH SONCY ROAD, AMARILLO TX, 79119"
"675602, UPSHUR MANOR NURSING HOME, 623 HWY 155N, GILMER TX, 75644"
"675471, BONHAM NURSING AND REHABILITATION LP, 709 W FIFTH ST, BONHAM TX, 75418"
"675462, PARKVIEW NURSING AND REHABILITATION CENTER, 3200 PARKWAY, BIG SPRING TX, 79720"
"675479, FRANKLIN HEIGHTS NURSING & REHABILITATION CENTER, 223 S RESLER, EL PASO TX, 79912"
"675475, RETAMA MANOR NURSING CENTER/RAYMONDVILLE, 1700 S EXPRESSWAY 77, RAYMONDVILLE TX, 78580"
"675420, BRAZOSVIEW HEALTHCARE CENTER, 2127 PRESTON ST, RICHMOND TX, 77469"
"675501, HERITAGE OAKS WEST RETIREMENT VILLAGE, 3300 W 2ND AVE, CORSICANA TX, 75110"
"675484, SHEPHERD LTC PARTNERS INC., 101 WOODLAND PARK DR, SHEPHERD TX, 77371"
"675454, WEST OAKS NURSING & REHAB CENTER, 3625 GREEN CREST, HOUSTON TX, 77082"
"675414, RETAMA MANOR NURSING CENTER/EDINBURG, 1505 S CLOSNER, EDINBURG TX, 78539"
"675460, PARK HIGHLANDS NURSING & REHABILITATION CENTER, 711 LUCAS ST, ATHENS TX, 75751"
"675423, ASHFORD GARDENS, 7210 NORTHLINE DR, HOUSTON TX, 77076"
"675503, BEACON HILL, 3515 S PARK AVE, DENISON TX, 75020"
"675445, OAK MANOR NURSING CENTER, 624 N CONVERSE ST, FLATONIA TX, 78941"
"675459, WALNUT HILLS NURSING AND REHABILITATION, 3509 ROGGE LN, AUSTIN TX, 78723"
"675495, LAUREL COURT, 3830 MUSTANG ROAD, ALVIN TX, 77511"
"675421, RETAMA MANOR HEALTH AND REHABILITATION CENTER/RIO, 400 S PETE DIAZ JR AVE, RIO GRANDE CITY TX, 78582"
"675487, CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI, 2606 HOSPITAL BVLD, CORPUS CHRISTI TX, 78405"
"675409, WINDSOR MISSION OAKS, 3030  S  ROOSEVELT AVE, SAN ANTONIO TX, 78214"
"675489, DEVINE HEALTH & REHABILITATION, 104 ENTERPRISE AVE, DEVINE TX, 78016"
"675568, OASIS NURSING & REHABILITATION CENTER, 9001 N LOOP, EL PASO TX, 79907"
"675409, WINDSOR MISSION OAKS, 3030  S  ROOSEVELT AVE, SAN ANTONIO TX, 78214"
"675468, HICO NURSING AND REHABILITATION, 712 RAILROAD AVE, HICO TX, 76457"
"675431, RED OAK HEALTH AND REHABILITATION CENTER, 101 REESE DR, RED OAK TX, 75154"
"675554, GRACE CARE CENTER OF NOCONA, 306 CAROLYN  RD, NOCONA TX, 76255"
"675484, SHEPHERD LTC PARTNERS INC., 101 WOODLAND PARK DR, SHEPHERD TX, 77371"
"675506, ALPINE TERRACE, 746 ALPINE DR, KERRVILLE TX, 78028"
"675502, RETAMA MANOR NURSING CENTER/PLEASANTON NORTH, 404 GOODWIN ST, PLEASANTON TX, 78064"
"675495, LAUREL COURT, 3830 MUSTANG ROAD, ALVIN TX, 77511"
"675420, BRAZOSVIEW HEALTHCARE CENTER, 2127 PRESTON ST, RICHMOND TX, 77469"
"675417, SENIOR CARE HEALTH AND REHABILITATION CENTER - DAL, 2815 MARTIN LUTHER KING JR BLVD, DALLAS TX, 75215"
"675418, THE MANOR AT SEAGOVILLE, 2416 ELIZABETH LN, SEAGOVILLE TX, 75159"
"675453, COLLINWOOD CARE CENTER, 3100 S RIGSBEE RD, PLANO TX, 75074"
"675409, WINDSOR MISSION OAKS, 3030  S  ROOSEVELT AVE, SAN ANTONIO TX, 78214"
"675440, SOUTH DALLAS NURSING & REHABILITATION, 3808 S CENTRAL EXPWY, DALLAS TX, 75215"
"675506, ALPINE TERRACE, 746 ALPINE DR, KERRVILLE TX, 78028"
"675565, PARKWOOD HEALTHCARE COMMUNITY, 2600 PARKVIEW DR, BEDFORD TX, 76022"
"675537, BROWNWOOD NURSING AND REHABILITATION LP, 101 MILLER DR, BROWNWOOD TX, 76801"
"675433, FOCUSED CARE AT HUNTSVILLE, 1302 NOTTINGHAM ST, HUNTSVILLE TX, 77340"
"675487, CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI, 2606 HOSPITAL BVLD, CORPUS CHRISTI TX, 78405"
"675536, HILL COUNTRY REHAB AND NURSING CENTER, 810 INDUSTRIAL AVE, COPPERAS COVE TX, 76522"
"675497, COURTYARD GARDENS, 1501 7TH ST, WICHITA FALLS TX, 76301"
"675421, RETAMA MANOR HEALTH AND REHABILITATION CENTER/RIO, 400 S PETE DIAZ JR AVE, RIO GRANDE CITY TX, 78582"
"675431, RED OAK HEALTH AND REHABILITATION CENTER, 101 REESE DR, RED OAK TX, 75154"
"675513, DECATUR NURSING AND REHABILITATION LP, 605 W MULBERRY, DECATUR TX, 76234"
