"676108, VIDOR HEALTH & REHABILITATION CENTER, 470 MOORE DR, VIDOR TX, 77662"
"676142, SENIOR SUITE CARE & REHAB LLC, 983 N TEXAS STREET, EMORY TX, 75440"
"676187, HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION, 5915 ELYSIAN FIELDS ROAD, MARSHALL TX, 75672"
"676131, THE SUMMIT AT LAKEWAY HEALTHCARE CENTER, 1917 LOHMANS CROSSING RD, LAKEWAY TX, 78734"
"676153, REGENT CARE CENTER OF LEAGUE CITY, 2620 W WALKER, LEAGUE CITY TX, 77573"
"676131, THE SUMMIT AT LAKEWAY HEALTHCARE CENTER, 1917 LOHMANS CROSSING RD, LAKEWAY TX, 78734"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676220, GRANITE MESA HEALTH CENTER, 1401 MAX COPELAND DR, MARBLE FALLS TX, 78654"
"676131, THE SUMMIT AT LAKEWAY HEALTHCARE CENTER, 1917 LOHMANS CROSSING RD, LAKEWAY TX, 78734"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676142, SENIOR SUITE CARE & REHAB LLC, 983 N TEXAS STREET, EMORY TX, 75440"
"676136, HUEBNER CREEK HEALTH & REHABILITATION CENTER, 8306 HUEBNER RD, SAN ANTONIO TX, 78240"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676218, JEFFERSON NURSING AND REHABILITATION CENTER, 3840 POINTE PARKWAY, BEAUMONT TX, 77706"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676164, COLONIAL BELLE NURSING HOME, 106 N BARON, BELLVILLE TX, 77418"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676243, POWERBACK REHABILITATION RICHARDSON, 1350 E LOOKOUT DR, RICHARDSON TX, 75082"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676188, MILLBROOK HEALTHCARE AND REHABILITATION CENTER, 1850 W PLEASANT RUN RD, LANCASTER TX, 75146"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676163, BENDER TERRACE, 4510 27TH ST, LUBBOCK TX, 79410"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676181, THE HEIGHTS, 1855 W GOODWIN, PLEASANTON TX, 78064"
"676181, THE HEIGHTS, 1855 W GOODWIN, PLEASANTON TX, 78064"
"676145, PRAIRIE ESTATES, 1350 MAIN ST, FRISCO TX, 75034"
"676142, SENIOR SUITE CARE & REHAB LLC, 983 N TEXAS STREET, EMORY TX, 75440"
"676136, HUEBNER CREEK HEALTH & REHABILITATION CENTER, 8306 HUEBNER RD, SAN ANTONIO TX, 78240"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676203, ROLLING MEADOWS, 3006 MCNIEL, WICHITA FALLS TX, 76309"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676236, BROOKDALE PLACE WILLOWBROOK, 13500 BRETON RIDGE, HOUSTON TX, 77070"
"676164, COLONIAL BELLE NURSING HOME, 106 N BARON, BELLVILLE TX, 77418"
"676170, ST DOMINIC VILLAGE NURSING HOME, 2409 E HOLCOMBE BLVD, HOUSTON TX, 77021"
"676169, PREMONT REHAB AND NURSING CENTER, 431 N W 3RD ST, PREMONT TX, 78375"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676187, HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION, 5915 ELYSIAN FIELDS ROAD, MARSHALL TX, 75672"
"676183, HUNTINGTON HEALTH CARE & REHABILITATION CENTER, 220 E ASH STREET, HUNTINGTON TX, 75949"
"676229, TRUCARE LIVING CENTERS-COLUMBUS, 1511 MONTEZUMA STREET, COLUMBUS TX, 78934"
"676175, PERMIAN RESIDENTIAL CARE CENTER, 1601 NE MUSTANG, ANDREWS TX, 79714"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676133, MAVERICK NURSING AND REHABILITATION CENTER, 3106 BOB ROGERS DR, EAGLE PASS TX, 78852"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676184, PROVIDENCE PARK REHABILITATION AND SKILLED NURSING, 5505 NEW COPELAND RD, TYLER TX, 75703"
"676172, GROVETON NURSING HOME, 1020 W 1ST ST, GROVETON TX, 75845"
"676210, SUMMER PLACE NURSING & REHABILITATION, 2485 S MAJOR DR, BEAUMONT TX, 77707"
"676161, GREEN VALLEY HEALTHCARE AND REHABILITATION CENTER, 6850 RUFE SNOW DR, FORT WORTH TX, 76148"
"676166, COLONIAL BELLE NURSING HOME SEALY, 1401 EAGLE LAKE ROAD, SEALY TX, 77474"
"676128, THE MADISON ON MARSH, 2245 MARSH LN, CARROLLTON TX, 75006"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676155, THE COURTYARDS AT PASADENA, 4048 RED BLUFF ROAD, PASADENA TX, 77503"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676179, SENIOR CARE OF MIDLAND, 3000 MOCKINGBIRD LN, MIDLAND TX, 79705"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676188, MILLBROOK HEALTHCARE AND REHABILITATION CENTER, 1850 W PLEASANT RUN RD, LANCASTER TX, 75146"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676183, HUNTINGTON HEALTH CARE & REHABILITATION CENTER, 220 E ASH STREET, HUNTINGTON TX, 75949"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676184, PROVIDENCE PARK REHABILITATION AND SKILLED NURSING, 5505 NEW COPELAND RD, TYLER TX, 75703"
"676228, KENDALL HOUSE WELLNESS & REHABILITATION, 1050 GRAND BLVD., BOERNE TX, 78006"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676183, HUNTINGTON HEALTH CARE & REHABILITATION CENTER, 220 E ASH STREET, HUNTINGTON TX, 75949"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676164, COLONIAL BELLE NURSING HOME, 106 N BARON, BELLVILLE TX, 77418"
"676179, SENIOR CARE OF MIDLAND, 3000 MOCKINGBIRD LN, MIDLAND TX, 79705"
"676145, PRAIRIE ESTATES, 1350 MAIN ST, FRISCO TX, 75034"
"676136, HUEBNER CREEK HEALTH & REHABILITATION CENTER, 8306 HUEBNER RD, SAN ANTONIO TX, 78240"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676175, PERMIAN RESIDENTIAL CARE CENTER, 1601 NE MUSTANG, ANDREWS TX, 79714"
"676188, MILLBROOK HEALTHCARE AND REHABILITATION CENTER, 1850 W PLEASANT RUN RD, LANCASTER TX, 75146"
"676133, MAVERICK NURSING AND REHABILITATION CENTER, 3106 BOB ROGERS DR, EAGLE PASS TX, 78852"
"676133, MAVERICK NURSING AND REHABILITATION CENTER, 3106 BOB ROGERS DR, EAGLE PASS TX, 78852"
"676204, CEDAR BAYOU NURSING & REHAB CENTER, 2000 W BAKER RD, BAYTOWN TX, 77521"
"676185, SENIOR CARE OF HARBOR LAKES, 1300 2ND ST, GRANBURY TX, 76048"
"676145, PRAIRIE ESTATES, 1350 MAIN ST, FRISCO TX, 75034"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676136, HUEBNER CREEK HEALTH & REHABILITATION CENTER, 8306 HUEBNER RD, SAN ANTONIO TX, 78240"
"676166, COLONIAL BELLE NURSING HOME SEALY, 1401 EAGLE LAKE ROAD, SEALY TX, 77474"
"676207, THE COLONNADES AT REFLECTION BAY, 12001 SHADOW CREEK PARKWAY, PEARLAND TX, 77584"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676148, PEACH TREE PLACE, 315 W ANDERSON ST, WEATHERFORD TX, 76086"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676223, BAYOU PINES CARE CENTER, 4905 FLEMING STREET, LA MARQUE TX, 77568"
"676128, THE MADISON ON MARSH, 2245 MARSH LN, CARROLLTON TX, 75006"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676223, BAYOU PINES CARE CENTER, 4905 FLEMING STREET, LA MARQUE TX, 77568"
"676131, THE SUMMIT AT LAKEWAY HEALTHCARE CENTER, 1917 LOHMANS CROSSING RD, LAKEWAY TX, 78734"
"676148, PEACH TREE PLACE, 315 W ANDERSON ST, WEATHERFORD TX, 76086"
"676177, GARRISON NURSING HOME & REHABILITATION CENTER, 333 NORTH FM 95, GARRISON TX, 75946"
"676227, COPPERAS HOLLOW NURSING & REHABILITATION CENTER, 345 COUNTRY CLUB DR, CALDWELL TX, 77836"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676184, PROVIDENCE PARK REHABILITATION AND SKILLED NURSING, 5505 NEW COPELAND RD, TYLER TX, 75703"
"676189, THE LEGACY AT WILLOW BEND, 6101 OHIO STE 500, PLANO TX, 75024"
"676228, KENDALL HOUSE WELLNESS & REHABILITATION, 1050 GRAND BLVD., BOERNE TX, 78006"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676179, SENIOR CARE OF MIDLAND, 3000 MOCKINGBIRD LN, MIDLAND TX, 79705"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676145, PRAIRIE ESTATES, 1350 MAIN ST, FRISCO TX, 75034"
"676164, COLONIAL BELLE NURSING HOME, 106 N BARON, BELLVILLE TX, 77418"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676196, CORNERSTONE GARDENS LLP, 763 MARLANDWOOD RD, TEMPLE TX, 76505"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676153, REGENT CARE CENTER OF LEAGUE CITY, 2620 W WALKER, LEAGUE CITY TX, 77573"
"676175, PERMIAN RESIDENTIAL CARE CENTER, 1601 NE MUSTANG, ANDREWS TX, 79714"
"676140, REFUGIO NURSING & REHAB CENTER, 201 SWIFT ST, REFUGIO TX, 78377"
"676235, ROCK CREEK HEALTH AND REHABILITATION LLC, 1414 COLLEGE STREET, SULPHUR SPRINGS TX, 75482"
"676143, KINDRED TRANSITIONAL CARE AND REHABILITATION-MANSF, 301 N MILLER RD, MANSFIELD TX, 76063"
"676185, SENIOR CARE OF HARBOR LAKES, 1300 2ND ST, GRANBURY TX, 76048"
"676146, TOWN EAST REHABILITATION AND HEALTHCARE CENTER, 3617 O'HARE DR, MESQUITE TX, 75150"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676240, CIBOLO CREEK, 1440 RIVER RD, BOERNE TX, 78006"
"676128, THE MADISON ON MARSH, 2245 MARSH LN, CARROLLTON TX, 75006"
"676153, REGENT CARE CENTER OF LEAGUE CITY, 2620 W WALKER, LEAGUE CITY TX, 77573"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676234, THE VILLAGE AT GLEANNLOCH FARMS, 9505 NORTH POINTE BLVD, SPRING TX, 77379"
"676131, THE SUMMIT AT LAKEWAY HEALTHCARE CENTER, 1917 LOHMANS CROSSING RD, LAKEWAY TX, 78734"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676164, COLONIAL BELLE NURSING HOME, 106 N BARON, BELLVILLE TX, 77418"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676236, BROOKDALE PLACE WILLOWBROOK, 13500 BRETON RIDGE, HOUSTON TX, 77070"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676185, SENIOR CARE OF HARBOR LAKES, 1300 2ND ST, GRANBURY TX, 76048"
"676153, REGENT CARE CENTER OF LEAGUE CITY, 2620 W WALKER, LEAGUE CITY TX, 77573"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676204, CEDAR BAYOU NURSING & REHAB CENTER, 2000 W BAKER RD, BAYTOWN TX, 77521"
"676181, THE HEIGHTS, 1855 W GOODWIN, PLEASANTON TX, 78064"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676187, HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION, 5915 ELYSIAN FIELDS ROAD, MARSHALL TX, 75672"
"676183, HUNTINGTON HEALTH CARE & REHABILITATION CENTER, 220 E ASH STREET, HUNTINGTON TX, 75949"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676177, GARRISON NURSING HOME & REHABILITATION CENTER, 333 NORTH FM 95, GARRISON TX, 75946"
"676192, GARNET HILL REHABILITATION AND SKILLED CARE, 1420 MCCREARY RD, WYLIE TX, 75098"
"676127, EMERALD HILLS REHABILITATION AND HEALTHCARE CENTER, 5600 DAVIS BLVD, NORTH RICHLAND HILLS TX, 76180"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676166, COLONIAL BELLE NURSING HOME SEALY, 1401 EAGLE LAKE ROAD, SEALY TX, 77474"
"676123, FAIRFIELD NURSING & REHABILITATION CENTER, 420 MOODY ST, FAIRFIELD TX, 75840"
"676136, HUEBNER CREEK HEALTH & REHABILITATION CENTER, 8306 HUEBNER RD, SAN ANTONIO TX, 78240"
"676140, REFUGIO NURSING & REHAB CENTER, 201 SWIFT ST, REFUGIO TX, 78377"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676145, PRAIRIE ESTATES, 1350 MAIN ST, FRISCO TX, 75034"
"676166, COLONIAL BELLE NURSING HOME SEALY, 1401 EAGLE LAKE ROAD, SEALY TX, 77474"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676200, GOLDEN AGE NURSING HOME, 2613 34TH ST, LUBBOCK TX, 79410"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676155, THE COURTYARDS AT PASADENA, 4048 RED BLUFF ROAD, PASADENA TX, 77503"
"676194, LEGEND OAKS HEALTH AND REHABILITATION - KATY, 21727 PROVINCIAL BLVD, KATY TX, 77450"
"676203, ROLLING MEADOWS, 3006 MCNIEL, WICHITA FALLS TX, 76309"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676172, GROVETON NURSING HOME, 1020 W 1ST ST, GROVETON TX, 75845"
"676210, SUMMER PLACE NURSING & REHABILITATION, 2485 S MAJOR DR, BEAUMONT TX, 77707"
"676188, MILLBROOK HEALTHCARE AND REHABILITATION CENTER, 1850 W PLEASANT RUN RD, LANCASTER TX, 75146"
"676172, GROVETON NURSING HOME, 1020 W 1ST ST, GROVETON TX, 75845"
"676163, BENDER TERRACE, 4510 27TH ST, LUBBOCK TX, 79410"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676135, PRESBYTERIAN VILLAGE NORTH SPECIAL CARE CTR, 8600 SKYLINE DR, DALLAS TX, 75243"
"676181, THE HEIGHTS, 1855 W GOODWIN, PLEASANTON TX, 78064"
"676189, THE LEGACY AT WILLOW BEND, 6101 OHIO STE 500, PLANO TX, 75024"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676145, PRAIRIE ESTATES, 1350 MAIN ST, FRISCO TX, 75034"
"676223, BAYOU PINES CARE CENTER, 4905 FLEMING STREET, LA MARQUE TX, 77568"
"676185, SENIOR CARE OF HARBOR LAKES, 1300 2ND ST, GRANBURY TX, 76048"
"676143, KINDRED TRANSITIONAL CARE AND REHABILITATION-MANSF, 301 N MILLER RD, MANSFIELD TX, 76063"
"676146, TOWN EAST REHABILITATION AND HEALTHCARE CENTER, 3617 O'HARE DR, MESQUITE TX, 75150"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676123, FAIRFIELD NURSING & REHABILITATION CENTER, 420 MOODY ST, FAIRFIELD TX, 75840"
"676208, GRACE CARE CENTER OF CYPRESS, 9602 HUFFMEISTER RD, HOUSTON TX, 77095"
"676241, GREENHILL VILLAS, 2530 GREENHILL RD, MOUNT PLEASANT TX, 75455"
"676155, THE COURTYARDS AT PASADENA, 4048 RED BLUFF ROAD, PASADENA TX, 77503"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676188, MILLBROOK HEALTHCARE AND REHABILITATION CENTER, 1850 W PLEASANT RUN RD, LANCASTER TX, 75146"
"676160, REGENT CARE CENTER OF KINGWOOD, 23775 KINGWOOD PLACE, KINGWOOD TX, 77339"
"676146, TOWN EAST REHABILITATION AND HEALTHCARE CENTER, 3617 O'HARE DR, MESQUITE TX, 75150"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676132, TRAIL LAKE NURSING & REHABILITATION, 7100 TRAIL LAKE DR, FORT WORTH TX, 76133"
"676187, HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION, 5915 ELYSIAN FIELDS ROAD, MARSHALL TX, 75672"
"676148, PEACH TREE PLACE, 315 W ANDERSON ST, WEATHERFORD TX, 76086"
"676170, ST DOMINIC VILLAGE NURSING HOME, 2409 E HOLCOMBE BLVD, HOUSTON TX, 77021"
"676178, DUNCANVILLE HEALTHCARE AND REHABILITATION CENTER, 419 S COCKRELL HILL RD, DUNCANVILLE TX, 75116"
"676153, REGENT CARE CENTER OF LEAGUE CITY, 2620 W WALKER, LEAGUE CITY TX, 77573"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676131, THE SUMMIT AT LAKEWAY HEALTHCARE CENTER, 1917 LOHMANS CROSSING RD, LAKEWAY TX, 78734"
"676167, BUCKNER WESTMINSTER PLACE, 2201 HORSESHOE LN, LONGVIEW TX, 75605"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676224, THE HEIGHTS ON HUEBNER, 10127 HUEBNER RD, SAN ANTONIO TX, 78240"
"676147, SENIOR CARE OF STALLINGS COURT, 4616 NE STALLINGS DR, NACOGDOCHES TX, 75965"
"676183, HUNTINGTON HEALTH CARE & REHABILITATION CENTER, 220 E ASH STREET, HUNTINGTON TX, 75949"
"676175, PERMIAN RESIDENTIAL CARE CENTER, 1601 NE MUSTANG, ANDREWS TX, 79714"
"676165, PARK MANOR OF TOMBALL, 250 SCHOOL STREET, TOMBALL TX, 77375"
"676152, SEVEN ACRES JEWISH SENIOR CARE SERVICES INC, 6200 N BRAESWOOD, HOUSTON TX, 77074"
"676186, CAMBRIDGE LTC PARTNERS INC, 1621 BUTLER, DIMMITT TX, 79027"
"676124, PINECREST RETIREMENT COMMUNITY, 1302 TOM TEMPLE DR, LUFKIN TX, 75904"
"676136, HUEBNER CREEK HEALTH & REHABILITATION CENTER, 8306 HUEBNER RD, SAN ANTONIO TX, 78240"
"676139, SENIOR CARE OF GREEN OAKS, 3033 W GREEN OAKS BLVD, ARLINGTON TX, 76016"
"676157, USSERY ROAN TEXAS STATE VETERANS HOME, 1020 TASCOSA RD, AMARILLO TX, 79124"
"676123, FAIRFIELD NURSING & REHABILITATION CENTER, 420 MOODY ST, FAIRFIELD TX, 75840"
"676146, TOWN EAST REHABILITATION AND HEALTHCARE CENTER, 3617 O'HARE DR, MESQUITE TX, 75150"
"676180, ELGIN NURSING AND REHABILITATION CENTER, 1373 NORTH AVENUE C, ELGIN TX, 78621"
"676179, SENIOR CARE OF MIDLAND, 3000 MOCKINGBIRD LN, MIDLAND TX, 79705"
"676141, MATLOCK PLACE HEALTH AND REHABILITATION CENTER, 7100 MATLOCK RD, ARLINGTON TX, 76002"
"676185, SENIOR CARE OF HARBOR LAKES, 1300 2ND ST, GRANBURY TX, 76048"
"676142, SENIOR SUITE CARE & REHAB LLC, 983 N TEXAS STREET, EMORY TX, 75440"
"676148, PEACH TREE PLACE, 315 W ANDERSON ST, WEATHERFORD TX, 76086"
"676128, THE MADISON ON MARSH, 2245 MARSH LN, CARROLLTON TX, 75006"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676184, PROVIDENCE PARK REHABILITATION AND SKILLED NURSING, 5505 NEW COPELAND RD, TYLER TX, 75703"
"676153, REGENT CARE CENTER OF LEAGUE CITY, 2620 W WALKER, LEAGUE CITY TX, 77573"
"676144, SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI, 910 MIDWESTERN PKWY, WICHITA FALLS TX, 76302"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676163, BENDER TERRACE, 4510 27TH ST, LUBBOCK TX, 79410"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
"676156, PRESTONWOOD REHABILITATION & NURSING CENTER INC, 2460 MARSH LN, PLANO TX, 75093"
