"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"676045, BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION, 2885 STILLHOUSE ROAD, PARIS TX, 75460"
"676039, WINTERS PARK NURSING AND REHABILITATION CENTER, 3737 N GARLAND AVENUE, GARLAND TX, 75044"
"675997, CARILLON INC, 1717 A NORFOLK AVE, LUBBOCK TX, 79416"
"676019, LAMPSTAND NURSING AND REHABILITATION LP, 2001 E 29TH ST, BRYAN TX, 77802"
"676038, THREE RIVERS NURSING HOME LLC, 1717 45THST, THREE RIVERS TX, 78071"
"676039, WINTERS PARK NURSING AND REHABILITATION CENTER, 3737 N GARLAND AVENUE, GARLAND TX, 75044"
"675996, COLUMBUS OAKS HEALTHCARE COMMUNITY, 300 NORTH ST, COLUMBUS TX, 78934"
"676003, AZLE MANOR HEALTH CARE AND REHABILITATION, 721 DUNAWAY LN, AZLE TX, 76020"
"675993, CYPRESS GLEN EAST NURSING & REHABILITATION, 4225 LAKE ARTHUR DR, PORT ARTHUR TX, 77642"
"676019, LAMPSTAND NURSING AND REHABILITATION LP, 2001 E 29TH ST, BRYAN TX, 77802"
"676039, WINTERS PARK NURSING AND REHABILITATION CENTER, 3737 N GARLAND AVENUE, GARLAND TX, 75044"
"676011, MAGNOLIA PLACE HEALTH CARE LLP, 1620 MAGNOLIA, LIBERTY TX, 77575"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676011, MAGNOLIA PLACE HEALTH CARE LLP, 1620 MAGNOLIA, LIBERTY TX, 77575"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"675986, PARK MANOR OF CYPRESS STATION, 420 LANTERN BEND DR, HOUSTON TX, 77090"
"676020, MENARD MANOR, 100 GAY ST, MENARD TX, 76859"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676045, BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION, 2885 STILLHOUSE ROAD, PARIS TX, 75460"
"676004, THE HILLS NURSING & REHABILITATION, 201 E THOMPSON ST, DECATUR TX, 76234"
"675991, PARK MANOR OF HUMBLE, 19424 MCKAY DR, HUMBLE TX, 77338"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"675991, PARK MANOR OF HUMBLE, 19424 MCKAY DR, HUMBLE TX, 77338"
"675998, CARTMELL HOME FOR AGED, INC., 2212 W REAGAN ST, PALESTINE TX, 75801"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676031, SENIOR CARE OF MEADOW CREEK, 4343 OAK GROVE BLVD, SAN ANGELO TX, 76904"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"676036, VISTA RIDGE NURSING & REHABILITATION CENTER, 700 E VISTA RIDGE MALL DR, LEWISVILLE TX, 75067"
"676012, MYSTIC PARK NURSING & REHAB CENTER, 8503 MYSTIC PARK, SAN ANTONIO TX, 78254"
"675981, MINEOLA HEALTHCARE RESIDENCE, 716 MIMOSA STREET, MINEOLA TX, 75773"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676023, KELLER OAKS HEALTHCARE CENTER, 8703 DAVIS BLVD, KELLER TX, 76248"
"675997, CARILLON INC, 1717 A NORFOLK AVE, LUBBOCK TX, 79416"
"676039, WINTERS PARK NURSING AND REHABILITATION CENTER, 3737 N GARLAND AVENUE, GARLAND TX, 75044"
"675995, SENIOR CARE HEALTH & REHABILITATION CENTER-DENTON, 2244 BRINKER RD, DENTON TX, 76208"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"675995, SENIOR CARE HEALTH & REHABILITATION CENTER-DENTON, 2244 BRINKER RD, DENTON TX, 76208"
"675993, CYPRESS GLEN EAST NURSING & REHABILITATION, 4225 LAKE ARTHUR DR, PORT ARTHUR TX, 77642"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676036, VISTA RIDGE NURSING & REHABILITATION CENTER, 700 E VISTA RIDGE MALL DR, LEWISVILLE TX, 75067"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676036, VISTA RIDGE NURSING & REHABILITATION CENTER, 700 E VISTA RIDGE MALL DR, LEWISVILLE TX, 75067"
"676019, LAMPSTAND NURSING AND REHABILITATION LP, 2001 E 29TH ST, BRYAN TX, 77802"
"676020, MENARD MANOR, 100 GAY ST, MENARD TX, 76859"
"676036, VISTA RIDGE NURSING & REHABILITATION CENTER, 700 E VISTA RIDGE MALL DR, LEWISVILLE TX, 75067"
"676019, LAMPSTAND NURSING AND REHABILITATION LP, 2001 E 29TH ST, BRYAN TX, 77802"
"675993, CYPRESS GLEN EAST NURSING & REHABILITATION, 4225 LAKE ARTHUR DR, PORT ARTHUR TX, 77642"
"676002, THE PLAZA AT EDGEMERE HEALTH CARE, 8502 EDGEMERE, DALLAS TX, 75225"
"676019, LAMPSTAND NURSING AND REHABILITATION LP, 2001 E 29TH ST, BRYAN TX, 77802"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"676109, CALDER WOODS, 7080 CALDER, BEAUMONT TX, 77706"
"675988, HILLTOP PARK REHABILITATION AND CARE CENTER, 970 HILLTOP DR, WEATHERFORD TX, 76086"
"676004, THE HILLS NURSING & REHABILITATION, 201 E THOMPSON ST, DECATUR TX, 76234"
"675986, PARK MANOR OF CYPRESS STATION, 420 LANTERN BEND DR, HOUSTON TX, 77090"
"676046, CARE NURSING & REHABILITATION, 200 COUNTY RD 616, BROWNWOOD TX, 76802"
"676025, AUTUMN LEAVES NURSING AND REHAB INC, 321 KILGORE DRIVE, HENDERSON TX, 75652"
"676047, TOWN HALL ESTATES KEENE INC, 207 S OLD BETSY RD, KEENE TX, 76051"
"675986, PARK MANOR OF CYPRESS STATION, 420 LANTERN BEND DR, HOUSTON TX, 77090"
"676023, KELLER OAKS HEALTHCARE CENTER, 8703 DAVIS BLVD, KELLER TX, 76248"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676036, VISTA RIDGE NURSING & REHABILITATION CENTER, 700 E VISTA RIDGE MALL DR, LEWISVILLE TX, 75067"
"676036, VISTA RIDGE NURSING & REHABILITATION CENTER, 700 E VISTA RIDGE MALL DR, LEWISVILLE TX, 75067"
"675996, COLUMBUS OAKS HEALTHCARE COMMUNITY, 300 NORTH ST, COLUMBUS TX, 78934"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"675982, PARK PLAZA LTC PARTNERS, INC., 2210 HOWARD ST, SAN ANGELO TX, 76901"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"675997, CARILLON INC, 1717 A NORFOLK AVE, LUBBOCK TX, 79416"
"676030, SHADY OAK NURSING AND REHABILITATION, 101 S LANCASTER, MOULTON TX, 77975"
"676030, SHADY OAK NURSING AND REHABILITATION, 101 S LANCASTER, MOULTON TX, 77975"
"676026, WILL-O-BELL, 412 N DALTON, BARTLETT TX, 76511"
"676031, SENIOR CARE OF MEADOW CREEK, 4343 OAK GROVE BLVD, SAN ANGELO TX, 76904"
"676028, SOUTHERN SPECIALTY REHAB & NURSING, 4320 W 19TH ST, LUBBOCK TX, 79407"
"675995, SENIOR CARE HEALTH & REHABILITATION CENTER-DENTON, 2244 BRINKER RD, DENTON TX, 76208"
"675993, CYPRESS GLEN EAST NURSING & REHABILITATION, 4225 LAKE ARTHUR DR, PORT ARTHUR TX, 77642"
"676004, THE HILLS NURSING & REHABILITATION, 201 E THOMPSON ST, DECATUR TX, 76234"
"676003, AZLE MANOR HEALTH CARE AND REHABILITATION, 721 DUNAWAY LN, AZLE TX, 76020"
"676039, WINTERS PARK NURSING AND REHABILITATION CENTER, 3737 N GARLAND AVENUE, GARLAND TX, 75044"
"675982, PARK PLAZA LTC PARTNERS, INC., 2210 HOWARD ST, SAN ANGELO TX, 76901"
"676009, TREEMONT HEALTH CARE CENTER, 2501 WESTERLAND DR, HOUSTON TX, 77063"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676037, WESLACO NURSING AND REHABILITATION CENTER, 422 E 18TH ST, WESLACO TX, 78596"
"676045, BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION, 2885 STILLHOUSE ROAD, PARIS TX, 75460"
"676026, WILL-O-BELL, 412 N DALTON, BARTLETT TX, 76511"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"676036, VISTA RIDGE NURSING & REHABILITATION CENTER, 700 E VISTA RIDGE MALL DR, LEWISVILLE TX, 75067"
"676002, THE PLAZA AT EDGEMERE HEALTH CARE, 8502 EDGEMERE, DALLAS TX, 75225"
"676023, KELLER OAKS HEALTHCARE CENTER, 8703 DAVIS BLVD, KELLER TX, 76248"
"676026, WILL-O-BELL, 412 N DALTON, BARTLETT TX, 76511"
"676045, BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION, 2885 STILLHOUSE ROAD, PARIS TX, 75460"
"675982, PARK PLAZA LTC PARTNERS, INC., 2210 HOWARD ST, SAN ANGELO TX, 76901"
"676020, MENARD MANOR, 100 GAY ST, MENARD TX, 76859"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676036, VISTA RIDGE NURSING & REHABILITATION CENTER, 700 E VISTA RIDGE MALL DR, LEWISVILLE TX, 75067"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676031, SENIOR CARE OF MEADOW CREEK, 4343 OAK GROVE BLVD, SAN ANGELO TX, 76904"
"676045, BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION, 2885 STILLHOUSE ROAD, PARIS TX, 75460"
"675989, BRAZOS VALLEY CARE HOME, 605 S AVE F, KNOX CITY TX, 79529"
"676040, GARDEN VILLA NURSING HOME, 106 DEL NORTE DR, EL CAMPO TX, 77437"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"676025, AUTUMN LEAVES NURSING AND REHAB INC, 321 KILGORE DRIVE, HENDERSON TX, 75652"
"675991, PARK MANOR OF HUMBLE, 19424 MCKAY DR, HUMBLE TX, 77338"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676009, TREEMONT HEALTH CARE CENTER, 2501 WESTERLAND DR, HOUSTON TX, 77063"
"676028, SOUTHERN SPECIALTY REHAB & NURSING, 4320 W 19TH ST, LUBBOCK TX, 79407"
"676012, MYSTIC PARK NURSING & REHAB CENTER, 8503 MYSTIC PARK, SAN ANTONIO TX, 78254"
"676030, SHADY OAK NURSING AND REHABILITATION, 101 S LANCASTER, MOULTON TX, 77975"
"676029, LEGEND OAKS HEALTH AND REHABILITATION - EULESS, 900 WESTPARK WAY, EULESS TX, 76040"
"675996, COLUMBUS OAKS HEALTHCARE COMMUNITY, 300 NORTH ST, COLUMBUS TX, 78934"
"676010, LEGACY REHABILITATION AND LIVING, 4033 W 51ST AVE, AMARILLO TX, 79109"
"676011, MAGNOLIA PLACE HEALTH CARE LLP, 1620 MAGNOLIA, LIBERTY TX, 77575"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676004, THE HILLS NURSING & REHABILITATION, 201 E THOMPSON ST, DECATUR TX, 76234"
"675988, HILLTOP PARK REHABILITATION AND CARE CENTER, 970 HILLTOP DR, WEATHERFORD TX, 76086"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676020, MENARD MANOR, 100 GAY ST, MENARD TX, 76859"
"676030, SHADY OAK NURSING AND REHABILITATION, 101 S LANCASTER, MOULTON TX, 77975"
"676010, LEGACY REHABILITATION AND LIVING, 4033 W 51ST AVE, AMARILLO TX, 79109"
"675996, COLUMBUS OAKS HEALTHCARE COMMUNITY, 300 NORTH ST, COLUMBUS TX, 78934"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"676045, BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION, 2885 STILLHOUSE ROAD, PARIS TX, 75460"
"676066, THE CONCIERGE, 2310 SOUTH ELDRIDGE PARKWAY, HOUSTON TX, 77077"
"676004, THE HILLS NURSING & REHABILITATION, 201 E THOMPSON ST, DECATUR TX, 76234"
"675991, PARK MANOR OF HUMBLE, 19424 MCKAY DR, HUMBLE TX, 77338"
"676041, THE MISSION AT AIR FORCE VILLAGE, 4949 RAVENSWOOD DR, SAN ANTONIO TX, 78227"
"676046, CARE NURSING & REHABILITATION, 200 COUNTY RD 616, BROWNWOOD TX, 76802"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676004, THE HILLS NURSING & REHABILITATION, 201 E THOMPSON ST, DECATUR TX, 76234"
"676045, BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION, 2885 STILLHOUSE ROAD, PARIS TX, 75460"
"676046, CARE NURSING & REHABILITATION, 200 COUNTY RD 616, BROWNWOOD TX, 76802"
"675995, SENIOR CARE HEALTH & REHABILITATION CENTER-DENTON, 2244 BRINKER RD, DENTON TX, 76208"
"676025, AUTUMN LEAVES NURSING AND REHAB INC, 321 KILGORE DRIVE, HENDERSON TX, 75652"
"676003, AZLE MANOR HEALTH CARE AND REHABILITATION, 721 DUNAWAY LN, AZLE TX, 76020"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676019, LAMPSTAND NURSING AND REHABILITATION LP, 2001 E 29TH ST, BRYAN TX, 77802"
"675982, PARK PLAZA LTC PARTNERS, INC., 2210 HOWARD ST, SAN ANGELO TX, 76901"
"676038, THREE RIVERS NURSING HOME LLC, 1717 45THST, THREE RIVERS TX, 78071"
"676040, GARDEN VILLA NURSING HOME, 106 DEL NORTE DR, EL CAMPO TX, 77437"
"676012, MYSTIC PARK NURSING & REHAB CENTER, 8503 MYSTIC PARK, SAN ANTONIO TX, 78254"
"676009, TREEMONT HEALTH CARE CENTER, 2501 WESTERLAND DR, HOUSTON TX, 77063"
"676031, SENIOR CARE OF MEADOW CREEK, 4343 OAK GROVE BLVD, SAN ANGELO TX, 76904"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"675993, CYPRESS GLEN EAST NURSING & REHABILITATION, 4225 LAKE ARTHUR DR, PORT ARTHUR TX, 77642"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"675986, PARK MANOR OF CYPRESS STATION, 420 LANTERN BEND DR, HOUSTON TX, 77090"
"675982, PARK PLAZA LTC PARTNERS, INC., 2210 HOWARD ST, SAN ANGELO TX, 76901"
"676009, TREEMONT HEALTH CARE CENTER, 2501 WESTERLAND DR, HOUSTON TX, 77063"
"676023, KELLER OAKS HEALTHCARE CENTER, 8703 DAVIS BLVD, KELLER TX, 76248"
"676024, HALE CENTER HEALTH AND REHABILITATION, 202 W 3RD ST, HALE CENTER TX, 79041"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676046, CARE NURSING & REHABILITATION, 200 COUNTY RD 616, BROWNWOOD TX, 76802"
"676040, GARDEN VILLA NURSING HOME, 106 DEL NORTE DR, EL CAMPO TX, 77437"
"676042, MCALLEN TRANSITIONAL CARE CENTER, 2109 SOUTH K ST, MC ALLEN TX, 78503"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"676086, GOLDTHWAITE HEALTH & REHAB CENTER, 1207 S REYNOLDS ST, GOLDTHWAITE TX, 76844"
"676003, AZLE MANOR HEALTH CARE AND REHABILITATION, 721 DUNAWAY LN, AZLE TX, 76020"
"675997, CARILLON INC, 1717 A NORFOLK AVE, LUBBOCK TX, 79416"
"676041, THE MISSION AT AIR FORCE VILLAGE, 4949 RAVENSWOOD DR, SAN ANTONIO TX, 78227"
"675998, CARTMELL HOME FOR AGED, INC., 2212 W REAGAN ST, PALESTINE TX, 75801"
"676030, SHADY OAK NURSING AND REHABILITATION, 101 S LANCASTER, MOULTON TX, 77975"
"676003, AZLE MANOR HEALTH CARE AND REHABILITATION, 721 DUNAWAY LN, AZLE TX, 76020"
"676025, AUTUMN LEAVES NURSING AND REHAB INC, 321 KILGORE DRIVE, HENDERSON TX, 75652"
"676028, SOUTHERN SPECIALTY REHAB & NURSING, 4320 W 19TH ST, LUBBOCK TX, 79407"
"676017, RANGER CARE CENTER, 460 W MAIN ST, RANGER TX, 76470"
"675997, CARILLON INC, 1717 A NORFOLK AVE, LUBBOCK TX, 79416"
"675988, HILLTOP PARK REHABILITATION AND CARE CENTER, 970 HILLTOP DR, WEATHERFORD TX, 76086"
"676042, MCALLEN TRANSITIONAL CARE CENTER, 2109 SOUTH K ST, MC ALLEN TX, 78503"
"676010, LEGACY REHABILITATION AND LIVING, 4033 W 51ST AVE, AMARILLO TX, 79109"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"676009, TREEMONT HEALTH CARE CENTER, 2501 WESTERLAND DR, HOUSTON TX, 77063"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"675991, PARK MANOR OF HUMBLE, 19424 MCKAY DR, HUMBLE TX, 77338"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676030, SHADY OAK NURSING AND REHABILITATION, 101 S LANCASTER, MOULTON TX, 77975"
"676016, LEONARD MANOR, 902 E HACKBERRY ST, LEONARD TX, 75452"
"676029, LEGEND OAKS HEALTH AND REHABILITATION - EULESS, 900 WESTPARK WAY, EULESS TX, 76040"
"676009, TREEMONT HEALTH CARE CENTER, 2501 WESTERLAND DR, HOUSTON TX, 77063"
"675996, COLUMBUS OAKS HEALTHCARE COMMUNITY, 300 NORTH ST, COLUMBUS TX, 78934"
"676026, WILL-O-BELL, 412 N DALTON, BARTLETT TX, 76511"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"675988, HILLTOP PARK REHABILITATION AND CARE CENTER, 970 HILLTOP DR, WEATHERFORD TX, 76086"
"676002, THE PLAZA AT EDGEMERE HEALTH CARE, 8502 EDGEMERE, DALLAS TX, 75225"
"675993, CYPRESS GLEN EAST NURSING & REHABILITATION, 4225 LAKE ARTHUR DR, PORT ARTHUR TX, 77642"
"675986, PARK MANOR OF CYPRESS STATION, 420 LANTERN BEND DR, HOUSTON TX, 77090"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676047, TOWN HALL ESTATES KEENE INC, 207 S OLD BETSY RD, KEENE TX, 76051"
"676020, MENARD MANOR, 100 GAY ST, MENARD TX, 76859"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676003, AZLE MANOR HEALTH CARE AND REHABILITATION, 721 DUNAWAY LN, AZLE TX, 76020"
"676004, THE HILLS NURSING & REHABILITATION, 201 E THOMPSON ST, DECATUR TX, 76234"
"675981, MINEOLA HEALTHCARE RESIDENCE, 716 MIMOSA STREET, MINEOLA TX, 75773"
"676016, LEONARD MANOR, 902 E HACKBERRY ST, LEONARD TX, 75452"
"675997, CARILLON INC, 1717 A NORFOLK AVE, LUBBOCK TX, 79416"
"675982, PARK PLAZA LTC PARTNERS, INC., 2210 HOWARD ST, SAN ANGELO TX, 76901"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"676026, WILL-O-BELL, 412 N DALTON, BARTLETT TX, 76511"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676072, CORRIGAN LTC PARTNERS INC, 300 HYDE ST, CORRIGAN TX, 75939"
"675996, COLUMBUS OAKS HEALTHCARE COMMUNITY, 300 NORTH ST, COLUMBUS TX, 78934"
"676010, LEGACY REHABILITATION AND LIVING, 4033 W 51ST AVE, AMARILLO TX, 79109"
"675991, PARK MANOR OF HUMBLE, 19424 MCKAY DR, HUMBLE TX, 77338"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676053, MERKEL NURSING CENTER, 1704 N 1ST, MERKEL TX, 79536"
"676046, CARE NURSING & REHABILITATION, 200 COUNTY RD 616, BROWNWOOD TX, 76802"
"676045, BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION, 2885 STILLHOUSE ROAD, PARIS TX, 75460"
"676011, MAGNOLIA PLACE HEALTH CARE LLP, 1620 MAGNOLIA, LIBERTY TX, 77575"
"676006, RICHMOND HEALTH CARE CENTER, 705 JACKSON ST, RICHMOND TX, 77469"
"676017, RANGER CARE CENTER, 460 W MAIN ST, RANGER TX, 76470"
"676024, HALE CENTER HEALTH AND REHABILITATION, 202 W 3RD ST, HALE CENTER TX, 79041"
"676016, LEONARD MANOR, 902 E HACKBERRY ST, LEONARD TX, 75452"
"676093, RENAISSANCE VILLA, 700 DYER ST, ROCKDALE TX, 76567"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"676011, MAGNOLIA PLACE HEALTH CARE LLP, 1620 MAGNOLIA, LIBERTY TX, 77575"
"676023, KELLER OAKS HEALTHCARE CENTER, 8703 DAVIS BLVD, KELLER TX, 76248"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"675993, CYPRESS GLEN EAST NURSING & REHABILITATION, 4225 LAKE ARTHUR DR, PORT ARTHUR TX, 77642"
"676034, BRADY WEST REHAB & NURSING, 2201 MENARD HWY, BRADY TX, 76825"
"676046, CARE NURSING & REHABILITATION, 200 COUNTY RD 616, BROWNWOOD TX, 76802"
"676003, AZLE MANOR HEALTH CARE AND REHABILITATION, 721 DUNAWAY LN, AZLE TX, 76020"
"676036, VISTA RIDGE NURSING & REHABILITATION CENTER, 700 E VISTA RIDGE MALL DR, LEWISVILLE TX, 75067"
"675986, PARK MANOR OF CYPRESS STATION, 420 LANTERN BEND DR, HOUSTON TX, 77090"
"676038, THREE RIVERS NURSING HOME LLC, 1717 45THST, THREE RIVERS TX, 78071"
"676031, SENIOR CARE OF MEADOW CREEK, 4343 OAK GROVE BLVD, SAN ANGELO TX, 76904"
"676025, AUTUMN LEAVES NURSING AND REHAB INC, 321 KILGORE DRIVE, HENDERSON TX, 75652"
"676021, CLAREWOOD HOUSE EXTENDED CARE CENTER, 7400 CLAREWOOD DR, HOUSTON TX, 77036"
"676044, MAGNOLIA LIVING AND REHABILITATION, 1105 N MAGNOLIA, LULING TX, 78648"
"676038, THREE RIVERS NURSING HOME LLC, 1717 45THST, THREE RIVERS TX, 78071"
"676042, MCALLEN TRANSITIONAL CARE CENTER, 2109 SOUTH K ST, MC ALLEN TX, 78503"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
"676042, MCALLEN TRANSITIONAL CARE CENTER, 2109 SOUTH K ST, MC ALLEN TX, 78503"
"676006, RICHMOND HEALTH CARE CENTER, 705 JACKSON ST, RICHMOND TX, 77469"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676009, TREEMONT HEALTH CARE CENTER, 2501 WESTERLAND DR, HOUSTON TX, 77063"
"676014, TWILIGHT HOME, 3001 W FOURTH AVE, CORSICANA TX, 75110"
"676036, VISTA RIDGE NURSING & REHABILITATION CENTER, 700 E VISTA RIDGE MALL DR, LEWISVILLE TX, 75067"
"676028, SOUTHERN SPECIALTY REHAB & NURSING, 4320 W 19TH ST, LUBBOCK TX, 79407"
"676031, SENIOR CARE OF MEADOW CREEK, 4343 OAK GROVE BLVD, SAN ANGELO TX, 76904"
"676121, SILVER TREE NURSING AND REHABILITATION CENTER, 930 ROY RICHARD DR, SCHERTZ TX, 78154"
"676006, RICHMOND HEALTH CARE CENTER, 705 JACKSON ST, RICHMOND TX, 77469"
"675982, PARK PLAZA LTC PARTNERS, INC., 2210 HOWARD ST, SAN ANGELO TX, 76901"
"676042, MCALLEN TRANSITIONAL CARE CENTER, 2109 SOUTH K ST, MC ALLEN TX, 78503"
"676039, WINTERS PARK NURSING AND REHABILITATION CENTER, 3737 N GARLAND AVENUE, GARLAND TX, 75044"
"676009, TREEMONT HEALTH CARE CENTER, 2501 WESTERLAND DR, HOUSTON TX, 77063"
"675986, PARK MANOR OF CYPRESS STATION, 420 LANTERN BEND DR, HOUSTON TX, 77090"
"676002, THE PLAZA AT EDGEMERE HEALTH CARE, 8502 EDGEMERE, DALLAS TX, 75225"
"675995, SENIOR CARE HEALTH & REHABILITATION CENTER-DENTON, 2244 BRINKER RD, DENTON TX, 76208"
"675998, CARTMELL HOME FOR AGED, INC., 2212 W REAGAN ST, PALESTINE TX, 75801"
"676013, BUCKNER VILLA SIESTA HOME, 11110 TOM ADAMS DR, AUSTIN TX, 78753"
"676031, SENIOR CARE OF MEADOW CREEK, 4343 OAK GROVE BLVD, SAN ANGELO TX, 76904"
"675999, ST JAMES HOUSE OF BAYTOWN, 5800 W BAKER RD, BAYTOWN TX, 77520"
